Gene_ID	Level	logFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	G_T1_Rep1	G_T1_Rep2	G_T1_Rep3	G_T1_Rep4	G_T2_Rep1	G_T2_Rep2	G_T2_Rep3	G_T2_Rep4
gene_4228	0.121563859457507	0.313974526462472	186	Phospholipase d1	Scedosporium apiospermum	Sporothrix schenckii			gpi anchored serine-threonine rich protein	2	F:catalytic activity; P:metabolic process	-	Y	0	0	0	4	0	0	0	0
gene_4229	26.1971719993139	-1.18458504296091	1 157	Chromatin remodelling complex ATPase chain ISW1	Neurospora crassa	Ophiostoma piceae			chromatin remodelling complex atpase chain isw1	6	C:chromatin remodeling complex; F:helicase activity; F:DNA binding; P:ATP-dependent chromatin remodeling; F:ATP binding; F:nucleosome binding	-	N	69	6	0	77	110	56	59	12
gene_423	1.19428563031913	-0.507632428186063	277	Kinetochore-associated protein NNF1	Togninia minima	Ophiostoma piceae			mind kinetochore complex component	0	-		N	2	0	0	10	6	0	6	0
gene_4230	6.30029384479741	0.774153816403996	369	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_1406	0	-		N	33	4	0	37	23	4	11	0
gene_4231	1.5062409076533	-0.329954795143083	196	Voltage-gated hydrogen channel 1	Grosmannia clavigera	Ophiostoma piceae			ion transporter	4	C:integral to membrane; F:ion channel activity; P:ion transport; P:transmembrane transport	-	N	6	0	0	10	6	6	2	0
gene_4232	9.22930174560684	-0.251473464543153	651	RNA polymerase 2 transcription elongation factor	Grosmannia clavigera	Ophiostoma piceae	K15178	RTF1; RNA polymerase-associated protein RTF1	rna polymerase 2 transcription elongation factor	4	F:nucleic acid binding; P:cellular macromolecule biosynthetic process; P:gene expression; P:cellular protein metabolic process	-	N	16	5	0	57	32	10	25	2
gene_4233	4.81290046158733	0.0906629808498129	268	Catabolite repression protein CAT5 (Ubiquinone biosynthesis protein COQ7)	Colletotrichum gloeosporioides	Ophiostoma piceae	K06134	COQ7; ubiquinone biosynthesis monooxygenase Coq7 [EC:1.14.13.-]	ubiquinone biosynthesis protein cat5	4	P:ubiquinone biosynthetic process; F:transition metal ion binding; F:oxidoreductase activity; P:oxidation-reduction process	-	N	14	4	0	16	20	4	6	2
gene_4234	0.312119682716263	-0.237511515447846	419	Pyridine nucleotide-disulfide oxidoreductase	Grosmannia clavigera	Ophiostoma piceae			apoptosis-inducing factor -like mitochondrion-associated inducer of death 1	4	P:oxidation-reduction process; F:oxidoreductase activity; F:flavin adenine dinucleotide binding; C:cellular_component		N	2	0	0	0	6	0	0	0
gene_4235	5.43893660780984	-0.450682990518129	354	Homoserine kinase	Grosmannia clavigera	Ophiostoma piceae	K00872	thrB1; homoserine kinase [EC:2.7.1.39]	homoserine kinase	4	F:homoserine kinase activity; P:threonine metabolic process; P:phosphorylation; F:ATP binding	EC:2.7.1.39	N	28	0	0	26	28	10	0	4
gene_4236	5.33293936836277	-2.28200986240521	572	Threonine aspartase 1 (Taspase-1)	Sordaria macrospora	Ophiostoma piceae	K08657	TASP1; taspase, threonine aspartase, 1 [EC:3.4.25.-]	asparaginase family protein	2	F:hydrolase activity; C:proteasome complex		N	6	0	0	9	20	20	25	0
gene_4237	49.1269922104442	-1.21366176814847	439	Actin-related protein 3	Grosmannia clavigera	Ophiostoma piceae			actin-related protein 3	9	C:Arp2/3 protein complex; F:ATP binding; P:regulation of actin filament polymerization; C:cytoskeleton; P:Arp2/3 complex-mediated actin nucleation; P:actin filament organization; F:nucleotide binding; C:cytoplasm; F:actin binding		N	105	12	0	176	212	115	95	24
gene_4238	310.810517138175	-1.72774659538778	350	Alcohol dehydrogenase 1	Grosmannia clavigera	Ophiostoma piceae	K13953	adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	alcohol dehydrogenase i	9	F:zinc ion binding; C:mitochondrion; P:NADH oxidation; F:methylglyoxal reductase (NADH-dependent) activity; P:amino acid catabolic process to alcohol via Ehrlich pathway; P:ethanol biosynthetic process involved in glucose fermentation to ethanol; F:alcohol dehydrogenase (NAD) activity; F:nucleotide binding; C:nucleus	EC:1.1.1.78; EC:1.1.1.1	N	798	52	2	403	1049	209	1421	136
gene_4239	7.67960247456182	-1.48268202528415	599	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6874	6	F:hydrolase activity, hydrolyzing O-glycosyl compounds; F:cellulose binding; F:alpha-N-arabinofuranosidase activity; P:carbohydrate metabolic process; P:L-arabinose metabolic process; C:extracellular region		N	10	0	0	42	20	10	38	2
gene_424	52.1772939850665	-0.931671306578444	635	Spectrin beta	Grosmannia clavigera	Ophiostoma piceae			spectrin beta	1	F:phospholipid binding		N	82	22	2	149	245	112	18	42
gene_4240	4.76027434338612	-1.69927670715003	149	Mgmt family protein	Grosmannia clavigera	Ophiostoma piceae	K07443	ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein	mgmt family protein	3	F:methyltransferase activity; P:small GTPase mediated signal transduction; P:DNA repair	EC:2.1.1.0	N	12	0	0	8	16	0	20	4
gene_4241	7.64097414327412	-2.08258336450326	256	Putative uncharacterized protein	Neurospora crassa	Ophiostoma piceae			related to alpha-ribazole-5 -phosphate phosphatase	2	P:metabolic process; F:catalytic activity		N	13	0	0	16	41	4	27	6
gene_4242	1.75334604699596	-0.0484250748464654	559	Pre-mRNA splicing factor	Grosmannia clavigera	Ophiostoma piceae	K12662	PRPF4, PRP4; U4/U6 small nuclear ribonucleoprotein PRP4	pre-mrna splicing factor	0	-		N	6	0	0	18	10	2	4	0
gene_4243	29.9808829628098	-0.159039628541667	597	Phosphoribosylaminoimidazolecarboxamide formyltransferase IMP cyclohydrolase	Grosmannia clavigera	Ophiostoma piceae	K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	bifunctional purine biosynthesis protein	6	F:phosphoribosylaminoimidazolecarboxamide formyltransferase activity; C:cytosol; F:IMP cyclohydrolase activity; P:aerobic respiration; P:ascospore formation; P:'de novo' IMP biosynthetic process	EC:2.1.2.3; EC:3.5.4.10	N	87	18	0	127	139	46	60	4
gene_4244	17.4979823423944	-1.62399879989885	723	Serine/threonine-protein kinase psk1	Grosmannia clavigera	Sporothrix schenckii	K04688	RPS6KB; p70 ribosomal S6 kinase [EC:2.7.11.1]	serine threonine-protein kinase psk1	9	F:transferase activity; F:protein serine/threonine kinase activity; P:phosphorylation; F:protein kinase activity; P:protein phosphorylation; F:nucleotide binding; F:ATP binding; F:kinase activity; F:transferase activity, transferring phosphorus-containing groups	EC:2.7.11.0	N	45	0	0	57	55	23	34	18
gene_4244.1	2.43876700717849	-0.861041029538184	480	Putative integral membrane protein	Grosmannia clavigera	Ophiostoma piceae				4	F:carbohydrate binding; F:catalytic activity; P:carbohydrate catabolic process; C:integral to membrane		N	4	0	0	17	35	6	0	0
gene_4245	41.9835655460157	0.307913393936523	128	Putative uncharacterized protein	Podospora anserina	Ophiostoma piceae			atp synthase h chain	3	F:carbohydrate binding; F:catalytic activity; P:carbohydrate catabolic process		N	144	27	2	172	140	64	74	4
gene_4246	40.81012214005	-0.384636297390509	1 199	Serine/threonine-protein kinase sck1	Grosmannia clavigera	Sporothrix schenckii	K08286	E2.7.11.-; protein-serine/threonine kinase [EC:2.7.11.-]	serine threonine-protein kinase sck1	3	P:protein phosphorylation; F:ATP binding; F:protein serine/threonine kinase activity	EC:2.7.11.0	N	137	12	0	222	125	68	93	12
gene_4248	0	0	240	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	0	0	0	0	0	0	0
gene_4249	4.3855983556865	-0.786637856345283	133	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_1080	0	-		N	17	0	0	20	36	6	12	0
gene_425	7.39563358747479	0.693410493913285	530	Ntf2 and rrm domain containing protein	Eutypa lata	Ophiostoma piceae			ntf2 and rrm domain-containing protein	4	F:nucleic acid binding; F:nucleotide binding; P:transport; C:intracellular		N	19	8	0	37	22	4	2	4
gene_4250	9.96901898110044	-0.193141990913484	403	Putative uncharacterized protein	Colletotrichum graminicola	Ophiostoma piceae			hypothetical protein GLRG_01568	0	-		N	22	9	0	19	12	6	24	6
gene_4251	1.88550565261369	-0.323270835727615	602	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	Grosmannia clavigera	Ophiostoma piceae			cytosolic fe-s cluster assembly factor nar-1	2	P:iron-sulfur cluster assembly; F:iron-sulfur cluster binding	-	N	4	0	0	19	4	0	10	0
gene_4252	12.5061451049723	-1.2180020688296	1 732	C-X8-C-X5-C-X3-H type zinc finger protein	Grosmannia clavigera	Ophiostoma piceae			zinc finger protein	2	F:nucleic acid binding; F:zinc ion binding		N	34	0	0	60	48	16	25	10
gene_4253	0	0	159	Putative uncharacterized protein	 				---NA---	0	-		N	0	0	0	0	0	0	0	0
gene_4254	7.52289255346044	-1.62601213089214	920	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			integral inner nuclear membrane protein ima1	0	-		N	12	0	0	32	49	24	16	2
gene_4255	2.16554289437584	-1.33994552321443	278	Glycosyltransferase family protein	Grosmannia clavigera	Ophiostoma piceae	K07441	ALG14; beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]	glycosyltransferase family 1 protein	1	F:transferase activity		N	3	0	0	8	12	0	14	0
gene_4256	10.2761007731903	-0.769640051348561	234	37S ribosomal protein S25, mitochondrial	Grosmannia clavigera	Ophiostoma piceae			37s ribosomal protein rsm25	3	C:mitochondrial small ribosomal subunit; F:structural constituent of ribosome; P:translation	-	N	28	4	0	31	44	30	27	0
gene_4257	8.84737976651837	-1.46504938134267	722	Pentatricopeptide repeat protein	Grosmannia clavigera	Ophiostoma piceae			pentatricopeptide repeat protein	0	-		N	26	0	0	26	36	18	12	8
gene_4258	44.0960720640356	-1.00612202034302	75	Cytochrome c oxidase chain VIIc-like protein	Grosmannia clavigera	Ophiostoma ulmi			cytochrome-c oxidase chain viic-like protein	1	F:cytochrome-c oxidase activity	EC:1.9.3.1	N	107	9	2	137	253	80	92	15
gene_4259	33.2468495858189	-0.820277674641689	1 119	ATP-dependent RNA helicase mtr4	Grosmannia clavigera	Ophiostoma piceae	K12598	MTR4, SKIV2L2; ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]	frq-interacting rna helicase	14	F:ATP-dependent 3'-5' RNA helicase activity; F:poly(A) RNA binding; P:nuclear polyadenylation-dependent mRNA catabolic process; P:polyadenylation-dependent snoRNA 3'-end processing; P:nuclear polyadenylation-dependent tRNA catabolic process; C:nucleolus; P:ncRNA polyadenylation; P:U4 snRNA 3'-end processing; P:nuclear polyadenylation-dependent rRNA catabolic process; P:nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription; P:U5 snRNA 3'-end processing; P:exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA); C:TRAMP complex; F:ATP binding	-	N	75	6	2	137	120	40	144	0
gene_426	0.525465471059653	-1.03627891495802	318	Protein RTA1	Togninia minima	Ophiostoma piceae			rta1 domain protein	2	P:response to stress; C:integral to membrane		N	0	0	0	0	4	0	4	0
gene_4260	101.369841751588	-0.369447172416469	450	Tubulin alpha-1 subunit	Grosmannia clavigera	Grosmannia clavigera	K07374	TUBA; tubulin alpha	tubulin alpha-b chain	8	C:microtubule; P:protein polymerization; P:GTP catabolic process; P:microtubule-based movement; F:GTPase activity; F:structural molecule activity; C:cytoplasm; F:GTP binding	-	N	290	42	2	454	300	64	114	86
gene_4261	36.6621506925145	-0.347207916376201	1 396	EH domain-containing and endocytosis protein 1 (Bud site selection protein 15)	Togninia minima	Ophiostoma piceae			uba ts-n domain-containing protein	1	F:calcium ion binding		N	139	8	0	210	113	83	43	16
gene_4262	12.3254754862277	1.82116904284094	359	Autophagy-related protein 27	Grosmannia clavigera	Ophiostoma piceae			autophagy-related protein 27	0	-		Y	27	24	0	24	25	12	6	0
gene_4263	11.9378957290178	0.128163153963603	1 237	Inositol hexaphosphate kinase	Grosmannia clavigera	Ophiostoma piceae			inositol hexakisphosphate kinase	3	F:kinase activity; P:phosphorylation; F:inositol-1,4,5-trisphosphate 3-kinase activity		N	16	12	0	51	37	26	16	2
gene_4264	3.31807377174377	0.165667024160626	820	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7024	3	P:mycelium development; F:molecular_function; C:cellular_component		N	23	0	0	20	8	0	2	3
gene_4265	6.26724579645114	-0.0205459581992568	1 950	Septation initiation network scaffold protein cdc11 (Cell division control protein 11)	Grosmannia clavigera	Ophiostoma piceae			leucine-rich repeat-containing protein 23	2	P:biological_process; C:cellular_component		N	18	0	0	72	20	8	4	4
gene_4266	4.99382303902434	-1.48218358451797	511	Alpha-mannosyltransferase	Togninia minima	Ophiostoma piceae	K03843	ALG2; alpha-1,3/alpha-1,6-mannosyltransferase [EC:2.4.1.132 2.4.1.257]	alg2_neucr ame: full=alpha- -mannosyltransferase alg-2 ame: full=asparagine-linked glycosylation protein 2 ame: full=gdp-man:man c -pp-dol alpha- -mannosyltransferase ame: full=gdp-man:man c -pp-dolichol mannosyltransferase ame: full=gdp-man:man c -pp-dol alpha- -mannosyltransferase	4	F:transferase activity, transferring glycosyl groups; P:biosynthetic process; C:endoplasmic reticulum; C:membrane part	-	N	14	0	0	12	20	18	18	0
gene_4267	0.102177775085888	0.268261367799831	100	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	2	0	0	0	0	0	0	0
gene_4268	9.15096991723258	-0.361175009065406	2 275	Dedicator of cytokinesis protein 4	Grosmannia clavigera	Ophiostoma piceae	K05727	DOCK3_4_5; dedicator of cytokinesis 3/4/5	group protein	3	F:guanyl-nucleotide exchange factor activity; F:GTPase binding; F:GTP binding	-	N	30	2	0	58	36	23	14	2
gene_4269	15.047148855185	-1.83514417019652	268	Vacuolar iron transporter	Grosmannia clavigera	Ophiostoma piceae			vacuolar iron transporter	0	-		N	12	0	1	47	68	11	32	16
gene_427	1.41360685731898	-0.994629890771278	392	C6 zinc finger fungal transcription factor	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain containing protein	6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	6	0	0	0	2	4	0	2
gene_427.1	1.14344875805416	-1.49684581487437	267	C6 zinc finger fungal transcription factor	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain containing protein	6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		Y	0	0	0	2	6	2	0	2
gene_4270	14.8211940554977	-1.0635821607383	471	Acetylornithine aminotransferase	Grosmannia clavigera	Ophiostoma piceae	K00818	E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]	acetylornithine aminotransferase	3	F:pyridoxal phosphate binding; P:arginine metabolic process; F:transaminase activity	EC:2.6.1.0	N	48	2	0	50	102	6	49	4
gene_4271	27.3868982373858	-0.250887415471483	750	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7010	0	-		N	34	24	0	97	177	53	16	8
gene_4272	94.0055975746542	-0.725384621627714	307	Mitochondrial phosphate carrier protein (Phosphate transport protein)	Togninia minima	Ophiostoma piceae	K15102	SLC25A3, PHC, PIC; solute carrier family 25 (mitochondrial phosphate transporter), member 3	mitochondrial phosphate carrier protein	3	C:integral to mitochondrial inner membrane; F:inorganic phosphate transmembrane transporter activity; P:phosphate ion transmembrane transport	-	N	300	13	6	327	307	122	287	29
gene_4273	7.44405549232706	0.242501857456892	442	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			peroxin 22-like protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	32	2	0	59	30	20	7	0
gene_4274	6.55305691092434	0.240614077812375	1 148	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae	K11361	SPT20, ADA5; transcription factor SPT20	hypothetical protein CMQ_6553	0	-		N	12	6	0	34	18	19	8	0
gene_4275	15.0571062350615	-0.555184627294053	598	Translation initiation factor elF-2B subunit gamma	Grosmannia clavigera	Ophiostoma piceae	K03241	EIF2B3; translation initiation factor eIF-2B subunit gamma	eukaryotic translation initiation factor subunit	2	P:biosynthetic process; F:transferase activity	-	N	38	10	0	27	55	30	19	8
gene_4277	12.7729153179365	1.87232166034195	430	Transcription factor steA	Grosmannia clavigera	Ophiostoma piceae			zinc finger protein odd-paired-like	3	F:nucleic acid binding; F:zinc ion binding; C:intracellular		N	28	4	6	58	38	9	4	0
gene_4278	2.84291081998381	-0.548472429522837	778	Leucine rich repeat domain containing protein	Grosmannia clavigera	Ophiostoma piceae			leucine rich repeat domain containing protein	0	-		N	16	0	0	8	14	4	10	0
gene_4279	13.7584376324413	-0.0956144231760854	710	Major facilitator superfamily transporter monocarboxylic acid	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily transporter monocarboxylic acid	1	C:membrane	-	N	47	8	0	54	51	18	18	6
gene_428	2.21783938623752	-1.53409620353709	404	Tafazzin	Grosmannia clavigera	Ophiostoma piceae	K13511	TAZ; monolysocardiolipin acyltransferase [EC:2.3.1.-]	acyltransferase-like protein	3	P:metabolic process; F:transferase activity, transferring acyl groups; F:transferase activity		N	4	0	0	4	10	0	16	0
gene_4280	19.9535887909796	-1.6240168839416	487	Histidyl-tRNA mitochondrial	Grosmannia clavigera	Ophiostoma piceae	K01892	HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]	histidyl-trna synthetase	4	C:cytoplasm; P:histidyl-tRNA aminoacylation; F:ATP binding; F:histidine-tRNA ligase activity	EC:6.1.1.21	N	31	2	0	79	76	10	42	22
gene_4281	1.41865533143826	-0.329871469558525	1 189	Uncharacterized transcriptional regulatory protein C3C7.04	Neurospora crassa	Ophiostoma piceae			transcription factor	1	P:transcription, DNA-dependent	-	N	10	0	0	2	14	2	2	0
gene_4282	2.69433676485766	-1.20045063959932	400	Adenosine deaminase	Grosmannia clavigera	Ophiostoma piceae	K01488	E3.5.4.4, ADA, add; adenosine deaminase [EC:3.5.4.4]	adenosine deaminase	4	P:purine-containing compound metabolic process; F:catalytic activity; P:nucleobase-containing compound biosynthetic process; P:nucleobase-containing small molecule metabolic process	-	N	5	0	0	12	17	0	8	2
gene_4283	13.5472946930355	-0.36495081192688	811	Hormone-sensitive lipase	Grosmannia clavigera	Ophiostoma piceae	K07188	E3.1.1.79, LIPE, HSL; hormone-sensitive lipase [EC:3.1.1.79]	hormone-sensitive lipase	2	F:hydrolase activity; P:metabolic process		N	32	6	0	75	61	30	10	6
gene_4284	19.7302235705774	1.04637442545854	539	Glutamate decarboxylase 1 (GAD 1)	Thielavia terrestris	Ophiostoma piceae	K01580	E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]	glutamate decarboxylase	3	F:pyridoxal phosphate binding; P:glutamate metabolic process; F:glutamate decarboxylase activity	EC:4.1.1.15	N	20	22	2	111	46	30	8	4
gene_4285	4.50926042169421	0.123654534220533	662	Acyl-CoA synthetases/AMP-acid ligases II	Colletotrichum gloeosporioides	Ophiostoma piceae			acyl- synthetases amp-acid ligases ii	1	F:catalytic activity	-	N	28	0	0	31	26	2	0	3
gene_4286	1.22919241424325	0.631951162441028	264	3-oxoacyl-acyl-carrier-protein reductase	Pestalotiopsis fici	Ophiostoma piceae	K00019	E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	aba4 protein	4	P:oxidation-reduction process; F:oxidoreductase activity; P:metabolic process; F:nucleotide binding		N	9	0	0	13	6	2	0	0
gene_4287	0.69605120596539	0.0656439765909756	626	Putative uncharacterized protein	Verticillium alfalfae	Sporothrix schenckii			duf1446 domain protein	0	-		N	6	0	0	2	0	4	0	0
gene_4288	2.94558064468497	0.693781315095988	409	Putative uncharacterized protein	Colletotrichum gloeosporioides	Ophiostoma piceae			bzip transcription factor	3	P:regulation of transcription, DNA-dependent; F:sequence-specific DNA binding; F:sequence-specific DNA binding transcription factor activity		N	10	0	1	15	10	8	0	0
gene_4289	11.4923693157656	-0.0188003734419164	278	Enoyl-CoA hydratase/isomerase	Colletotrichum fioriniae	Ophiostoma piceae	K01661	menB; naphthoate synthase [EC:4.1.3.36]	enoyl- hydratase	2	P:metabolic process; F:isomerase activity	-	N	30	8	0	52	52	24	6	4
gene_429	1.71898379563329	-0.13610330609043	209	Sedlin	Grosmannia clavigera	Ophiostoma piceae			sedlin	1	P:transport	-	N	12	0	0	6	17	4	0	0
gene_4290	5.26971918276243	-0.170204846462877	322	Probable enoyl-CoA hydratase 2	Colletotrichum fioriniae	Ophiostoma piceae			peroxisomal dehydratase	2	P:oxidation-reduction process; F:oxidoreductase activity	-	N	20	0	0	47	26	6	0	4
gene_4291	6.76175083119362	1.39107151361069	558	4-coumarate-CoA ligase	Pestalotiopsis fici	Ophiostoma piceae			amp dependent	1	F:catalytic activity	-	N	32	4	0	72	22	2	0	2
gene_4292	6.43137620209916	0.388007952353482	226	Putative uncharacterized protein	Colletotrichum gloeosporioides	Ophiostoma piceae			4-coumarate- ligase	3	F:ligase activity; P:metabolic process; F:catalytic activity		N	16	2	2	10	4	22	8	0
gene_4293	36.5386798869543	1.51263611174037	358	D-2-hydroxyacid dehydrogenase	Fusarium oxysporum	Ophiostoma piceae			phosphoglycerate dehydrogenase-like oxidoreductase	4	F:cofactor binding; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; P:oxidation-reduction process; F:nucleotide binding	EC:1.1.1.0	N	34	22	16	95	72	38	30	2
gene_4294	12.6039470648246	0.40536788672804	288	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7019	0	-		N	66	4	0	85	43	10	2	8
gene_4295	0.223741634543395	0.533546672742998	156	D-isomer specific 2-hydroxyacid dehydrogenase	Togninia minima	Togninia minima			d-isomer specific 2-hydroxyacid dehydrogenase	1	F:binding	-	N	2	0	0	4	0	0	0	0
gene_4296	1.57410000457428	0.402520353639219	100	Cerato-ulmin (Dutch elm disease "toxin")	Geosmithia sp.	Ophiostoma ulmi			cerato-ulmin	3	C:extracellular region; C:cell wall; P:pathogenesis	-	Y	7	0	0	20	8	4	0	0
gene_4297	5.74097435902338	0.383863497218054	423	Gelsolin-like protein 1 (Actin-modulator)	Grosmannia clavigera	Ophiostoma piceae	K05768	GSN; gelsolin	actin-binding protein	1	F:binding	-	N	32	2	0	34	16	0	12	2
gene_4298	0	0	282	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	0	0	0	0	0	0	0
gene_4299	72.8851119750269	1.25942028456792	201	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			extracellular serine-rich protein	0	-		Y	362	42	0	642	194	85	30	13
gene_43	54.0112670494246	0.22517122758852	85	Metal homeostasis factor atx1	Chaetomium globosum	Chaetomium globosum			heavy-metal-associated domain-containing protein	2	F:metal ion binding; P:metal ion transport		N	181	30	2	271	331	59	14	20
gene_430	4.35794430462218	0.595453059251645	342	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			hypothetical protein THITE_2094595	0	-		N	22	4	0	10	13	12	2	0
gene_4300	14.6610741645789	-0.673500970234946	302	Membrane-associated progesterone receptor	Grosmannia clavigera	Ophiostoma piceae			membrane-associated progesterone receptor	1	F:heme binding		N	34	6	0	61	64	38	17	6
gene_4301	6.33766702595062	1.29397771214521	920	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6728	3	F:molecular_function; P:biological_process; C:cellular_component		N	28	6	0	44	19	7	4	0
gene_4302	2.42498121531425	-1.56019946569065	540	Cytochrome P450 (CYP529A5)	Grosmannia clavigera	Sporothrix schenckii	K07410	CYP1B1; cytochrome P450, family 1, subfamily B, polypeptide 1 [EC:1.14.14.1]	cytochrome p450	8	F:heme binding; C:membrane; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; F:monooxygenase activity; F:iron ion binding; P:mycelium development; F:electron carrier activity; P:oxidation-reduction process	-	N	6	0	0	2	23	0	13	0
gene_4303	6.62226089294791	-0.790026843755108	927	pH-response regulator protein palA/RIM20	Grosmannia clavigera	Ophiostoma piceae	K12200	PDCD6IP, ALIX, RIM20; programmed cell death 6-interacting protein	ph-response regulator protein pala rim20	2	F:molecular_function; C:cellular_component		N	8	0	0	62	68	12	10	0
gene_4304	6.5299847413458	-1.99585547562536	383	Lipase/esterase, putative	Beauveria bassiana	Ophiostoma piceae			lipase	2	F:hydrolase activity; P:metabolic process		N	15	0	0	8	32	14	8	7
gene_4305	0.708904451851028	1.27370022284341	230	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6836	0	-		Y	0	2	0	2	0	0	0	0
gene_4306	8.04182855287415	2.61370710843673	809	Glycosyl hydrolase, family 31	Cladophialophora carrionii	Cladophialophora carrionii	K01811	yicI; alpha-D-xyloside xylohydrolase [EC:3.2.1.177]	o-glycosyl hydrolase	7	F:hydrolase activity, hydrolyzing O-glycosyl compounds; F:carbohydrate binding; F:hydrolase activity; P:carbohydrate metabolic process; F:catalytic activity; P:metabolic process; F:hydrolase activity, acting on glycosyl bonds		Y	67	4	0	84	22	0	0	0
gene_4307	4.99670581458036	0.123627018910407	446	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6924	0	-		N	30	0	0	36	24	10	0	2
gene_4308	4.35775044717131	-1.80531231453723	535	MSF transporter	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily transporter	1	P:mycelium development	-	N	7	0	0	11	39	10	8	2
gene_4309	1.02243240524213	0.393059995413352	40	Putative uncharacterized protein	 				---NA---	0	-		N	0	2	0	0	6	2	0	0
gene_431	20.9845959177061	0.22837991171053	1 407	Nucleoporin nup132 (Nuclear pore protein nup132)	Grosmannia clavigera	Ophiostoma piceae	K14300	NUP133; nuclear pore complex protein Nup133	nuclear pore complex subunit	0	-		N	45	8	4	85	84	32	9	9
gene_4310	127.974804321622	1.05644681887703	613	Major facilitator superfamily transporter peptide	Grosmannia clavigera	Ophiostoma piceae	K03305	TC.POT; proton-dependent oligopeptide transporter, POT family	general substrate transporter	3	P:transport; C:membrane; F:transporter activity	-	N	667	40	10	982	502	120	108	10
gene_4311	3.18402529276216	-0.156589589057839	325	Glycoside hydrolase family 61 protein	Colletotrichum fioriniae	Ophiostoma piceae			glycoside hydrolase family 61 protein	1	F:hydrolase activity	-	Y	0	4	0	6	8	15	2	0
gene_4312	3.68244682653063	1.58916599209464	385	Methyltransferase domain-containing protein	Colletotrichum gloeosporioides	Ophiostoma piceae			methyltransferase domain-containing protein	1	F:transferase activity	-	N	14	4	0	33	5	6	0	0
gene_4313	1.46335887624362	-1.15023365499095	480	Major facilitator superfamily transporter	Pseudogymnoascus destructans	Ophiostoma piceae			mfs multidrug	2	C:integral to membrane; P:transmembrane transport		N	4	0	0	2	14	0	0	2
