Gene_ID	ExprLevel	LogFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	D_T1_Rep1	D_T1_Rep2	D_T1_Rep3	D_T1_Rep4	D_T2_Rep1	D_T2_Rep2	D_T2_Rep3	D_T2_Rep4
gene_5954	6.73966068336172	0.702636892430642	823	Origin recognition complex subunit 2	Grosmannia clavigera	Ophiostoma piceae	K02604	ORC2; origin recognition complex subunit 2	origin recognition complex subunit	5	P:DNA replication; C:origin recognition complex; C:nucleus; F:DNA binding; F:molecular_function		N	16	20	14	28	28	6	0	0
gene_5955	2783.88122895542	1.59041542030957	666	Alcohol oxidase (Methanol oxidase)	Grosmannia clavigera	Ophiostoma piceae			alcohol oxidase	4	F:flavin adenine dinucleotide binding; P:oxidation-reduction process; P:alcohol metabolic process; F:choline dehydrogenase activity	EC:1.1.99.1	N	2483	10184	13827	5833	5832	1474	109	79
gene_5956	0	0	258	Alpha-acetolactate decarboxylase	Fusarium oxysporum	Ophiostoma piceae	K01575	E4.1.1.5, alsD; acetolactate decarboxylase [EC:4.1.1.5]	alpha-acetolactate decarboxylase	4	P:polyol metabolic process; F:acetolactate decarboxylase activity; P:biological_process; C:cellular_component		N	0	0	0	0	0	0	0	0
gene_5957	7.88164842913443	0.0959665189024533	439	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6838	1	P:mycelium development	-	N	22	9	13	31	27	16	0	0
gene_5958	0	0	243	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6943	0	-		Y	0	0	0	0	0	0	0	0
gene_5959	0.808702374718472	0.396184482461937	710	A/G-specific adenine DNA glycosylase (MutY homolog)	Grosmannia clavigera	Ophiostoma piceae	K03575	mutY; A/G-specific adenine glycosylase [EC:3.2.2.-]	a g-specific adenine glycosylase	6	P:base-excision repair; P:DNA repair; F:hydrolase activity; F:catalytic activity; F:4 iron, 4 sulfur cluster binding; F:endonuclease activity		N	6	0	2	0	0	2	0	0
gene_596	22.1763764957239	0.0481234041408607	368	Heat shock protein dnaJ	Togninia minima	Ophiostoma piceae	K09510	DNAJB4; DnaJ homolog subfamily B member 4	heat shock protein dnaj	4	P:protein folding; F:unfolded protein binding; P:mycelium development; F:heat shock protein binding	-	N	36	44	20	132	42	20	6	0
gene_5960	4.22458295703044	-0.962640758789802	291	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein GGTG_02269	6	F:molecular_function; F:RNA polymerase II transcription cofactor activity; P:biological_process; C:mediator complex; P:regulation of transcription from RNA polymerase II promoter; C:cellular_component		N	4	12	0	10	10	8	0	2
gene_5962	17.0720242507687	0.725165420919339	1 404	Ras guanine-nucleotide exchange protein cdc25p	Grosmannia clavigera	Ophiostoma piceae			ras guanine-nucleotide exchange protein cdc25p	1	P:small GTPase mediated signal transduction	-	N	54	70	28	36	32	14	0	4
gene_5963	1.99199872241912	1.3489673247028	234	Flavin-binding monooxygenase	Grosmannia clavigera	Ophiostoma piceae			flavin-binding monooxygenase-like protein	6	P:oxidation-reduction process; F:oxidoreductase activity; F:monooxygenase activity; F:molecular_function; P:biological_process; C:cellular_component		N	6	4	0	28	6	0	0	0
gene_5964	0	0	272	RNase H domain protein 	Penicillium roqueforti	Ophiostoma piceae			rnase h domain protein	5	F:nucleic acid binding; F:ribonuclease H activity; F:metal ion binding; F:zinc ion binding; F:hydrolase activity		N	0	0	0	0	0	0	0	0
gene_5965	4.06944747824486	0.431241439856985	514	Dimethylaniline monooxygenase (N-oxide-forming)	Grosmannia clavigera	Ophiostoma piceae			flavin-binding monooxygenase-like family protein	5	F:flavin adenine dinucleotide binding; F:NADP binding; C:intrinsic to endoplasmic reticulum membrane; F:N,N-dimethylaniline monooxygenase activity; P:oxidation-reduction process	EC:1.14.13.8	N	20	6	6	10	18	0	0	1
gene_5966	8.97694320993233	-1.57289236311285	203	Cell surface protein, putative	Metarhizium acridum	Ophiostoma piceae			cell surface	0	-		N	10	0	14	6	14	26	0	4
gene_5967	3.87099392686376	0.498030189111896	479	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein SMAC_08117	0	-		N	4	10	0	41	2	10	0	0
gene_5968	8.64051175385259	-0.895926903149484	360	Thymidylate synthase	Nectria haematococca	Ophiostoma piceae	K00560	E2.1.1.45, thyA; thymidylate synthase [EC:2.1.1.45]	thymidylate synthase	3	P:dTMP biosynthetic process; P:methylation; F:thymidylate synthase activity	EC:2.1.1.45	N	18	14	10	5	13	0	0	8
gene_5969	6.04376272993481	1.92547949582623	296	Methyltransferase type 11	Grosmannia clavigera	Ophiostoma piceae			methyltransferase type 11	6	F:methyltransferase activity; F:transferase activity; P:metabolic process; P:methylation; P:biological_process; C:cellular_component		N	12	22	23	32	12	2	0	0
gene_597	17.9579964514737	0.767948593341104	990	Small nucleolar ribonucleoprotein complex	Grosmannia clavigera	Ophiostoma piceae	K14555	UTP13, TBL3; U3 small nucleolar RNA-associated protein 13	u3 small nucleolar rna-associated protein 13	1	C:ribonucleoprotein complex	-	N	26	10	34	169	28	8	4	0
gene_5970	5.40047490265422	0.540949984642422	84	U6 snRNA-associated Sm-like protein LSm6	Grosmannia clavigera	Ophiostoma piceae	K12625	LSM6; U6 snRNA-associated Sm-like protein LSm6	u6 snrna-associated sm-like protein lsm6	8	C:cytoplasm; P:RNA splicing; F:RNA binding; P:mRNA processing; P:rRNA processing; C:ribonucleoprotein complex; C:nucleus; P:tRNA processing	-	N	12	15	10	24	8	5	1	0
gene_5971	6.71128297584024	1.53036194113507	427	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			kelch-like protein 30	0	-		N	16	14	33	19	21	2	0	0
gene_5972	7.96962962274875	1.03980570817963	674	Cation diffusion facilitator	Grosmannia clavigera	Ophiostoma piceae			cation efflux family protein	5	C:integral to membrane; P:mycelium development; F:cation transmembrane transporter activity; P:cation transport; P:transmembrane transport	-	N	19	8	22	55	18	10	0	0
gene_5973	23.1456084760606	0.551479533058465	1 051	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4649	3	F:molecular_function; P:biological_process; C:cellular_component		N	54	57	38	113	51	14	2	4
gene_5974	26.4731373138837	0.29314747024052	205	6,7-dimethyl-8-ribityllumazine synthase DMRL synthase LS Lumazine synthase	Grosmannia clavigera	Ophiostoma piceae	K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	X-dimethyl-8-ribityllumazine synthase	3	P:riboflavin biosynthetic process; C:riboflavin synthase complex; F:transferase activity	-	N	84	75	33	72	92	20	0	6
gene_5975	2.8574891938374	0.887725493312905	804	Putative DNA mismatch repair protein	Togninia minima	Ophiostoma piceae	K10864	PMS1; DNA mismatch repair protein PMS1		4	F:ATP binding; F:mismatched DNA binding; P:mismatch repair; C:MutLalpha complex		N	6	10	4	20	10	2	0	0
gene_5975.1	26.2139109293061	0.385125139177322	1 223	Integral membrane protein	Grosmannia clavigera	Ophiostoma piceae			integral membrane protein	0	-		N	73	81	4	152	64	23	2	4
gene_5976	2.56945330349233	-0.515245935729625	453	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	8	0	14	6	0	0	2
gene_5977	80.9987068070059	-0.705557106994422	559	Phosphoglucomutase	Neurospora crassa	Ophiostoma piceae	K01835	pgm; phosphoglucomutase [EC:5.4.2.2]	phosphoglucomutase 2	6	P:galactose catabolic process; P:glycogen biosynthetic process; F:magnesium ion binding; F:phosphoglucomutase activity; C:cytosol; P:trehalose biosynthetic process	EC:5.4.2.2	N	179	178	72	111	168	106	14	20
gene_5978	0.734715372898818	-0.695362675926204	509	Vegetative incompatibility protein Het-X	Nectria haematococca	Ophiostoma piceae			heterokaryon incompatibility protein	0	-		N	0	3	0	0	10	0	0	0
gene_5979	8.69640556378688	0.258228225258715	575	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			hypothetical protein THITE_2113217	0	-		N	6	46	22	2	17	12	0	2
gene_598	13.3185056176726	1.84834637207596	664	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5989	3	F:molecular_function; P:biological_process; C:cellular_component		N	41	38	48	56	26	8	0	0
gene_5980	144.728254397141	0.123747765218466	94	Nucleosome-binding protein	Grosmannia clavigera	Ophiostoma piceae			non-histone chromosomal protein 6	11	P:RNA polymerase III transcriptional preinitiation complex assembly; P:DNA repair; C:MutSalpha complex; P:regulation of transcription, DNA-dependent; F:DNA binding, bending; F:sequence-specific DNA binding; F:nucleosome binding; P:DNA replication-independent nucleosome organization; P:RNA polymerase II transcriptional preinitiation complex assembly; C:chromosome; P:chromatin remodeling	-	N	371	339	257	346	295	70	25	30
gene_5981	1.48175700359079	0.66967036629023	233	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4307	5	C:condensed chromosome kinetochore; P:chromosome segregation; P:cell division; F:kinetochore binding; C:nucleus		N	4	6	0	12	8	0	0	0
gene_5982	17.7975945151082	1.21134516028621	1 483	Autophagy-related protein 11	Gaeumannomyces graminis	Ophiostoma piceae			autophagy-like protein 11	7	P:autophagy; F:molecular_function; C:vacuolar membrane; C:vacuole; C:membrane; P:protein transport; P:transport		N	62	56	28	92	34	14	0	2
gene_5983	5.90285144233431	0.57840871174351	304	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4912	4	F:alcohol O-acetyltransferase activity; P:alcohol metabolic process; F:molecular_function; C:cellular_component		N	12	6	8	50	20	8	0	0
gene_5984	393.751298120996	-0.343447591754056	776	Catalase-peroxidase 1	Togninia minima	Ophiostoma piceae	K03782	katG; catalase-peroxidase [EC:1.11.1.21]	bifunctional catalase-peroxidase cat2	5	F:metal ion binding; P:hydrogen peroxide catabolic process; F:heme binding; F:catalase activity; P:oxidation-reduction process	EC:1.11.1.6	N	834	1028	578	501	998	372	66	77
gene_5985	16.523163259575	2.29183154614148	561	Putative amidohydrolase ytcJ	Pestalotiopsis fici	Ophiostoma piceae	K07047	Unclassified; Poorly Characterized	amidohydrolase family protein	2	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds; F:hydrolase activity		N	71	40	61	65	26	7	0	0
gene_5986	18.9029774636605	0.413092299159796	616	Serine/threonine-protein kinase srk1 (Sty1-regulated kinase 1)	Gaeumannomyces graminis	Ophiostoma piceae	K00924	E2.7.1.-; unclassified signal transduction	camk camk1 protein kinase	3	P:phosphorylation; F:protein kinase activity; F:nucleotide binding	-	N	47	27	20	128	51	14	2	2
gene_5987	13.3949450271404	0.469629404394852	834	FAD dependent oxidoreductase superfamily	Grosmannia clavigera	Ophiostoma piceae			fad dependent oxidoreductase superfamily	5	P:oxidation-reduction process; F:oxidoreductase activity; P:proteolysis; F:metallopeptidase activity; F:peptidase activity		N	37	40	14	60	44	8	2	0
gene_5988	6.66593265282025	0.0334609910311709	1 572	Mitochondrial exoribonuclease	Grosmannia clavigera	Ophiostoma piceae			mitochondrial exoribonuclease	4	F:RNA binding; F:ribonuclease activity; C:mitochondrion; P:mRNA processing		N	4	6	2	69	28	12	0	0
gene_5989	22.9815382005989	-0.65376600977573	698	Protein phosphatase type 1 complex subunit hex2	Grosmannia clavigera	Ophiostoma piceae			protein phosphatase type 1 complex subunit hex2	0	-		N	24	33	30	80	92	14	4	5
gene_599	1.8885406324173	0.413098522515971	104	Centromere protein S (Apoptosis-inducing TAF9-like domain-containing protein 1 homolog)	Grosmannia clavigera	Ophiostoma piceae	K11511	APITD1, CENPS, MHF1; centromere protein S	apoptosis-inducing taf9-like domain protein	1	F:protein heterodimerization activity	-	N	2	6	2	14	8	2	0	0
gene_5990	7.94911592044097	0.848680971981811	568	tRNA methyltransferase trm5	Grosmannia clavigera	Ophiostoma piceae	K15429	TRM5, TRMT5; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	trna (guanine-n -)-methyltransferase	2	F:transferase activity; C:intracellular part	-	N	30	4	3	78	14	0	2	0
gene_5991	11.0340205452693	0.215831053570875	337	Di-cis-decaprenylcistransferase	Grosmannia clavigera	Ophiostoma piceae			undecaprenyl diphosphate synthase	1	F:transferase activity	-	N	25	18	16	56	26	12	2	0
gene_5992	33.0789229084867	-1.18490669785448	874	Exocyst complex component	Togninia minima	Ophiostoma piceae			exocyst complex component	3	C:cytoplasm; P:vesicle docking; P:exocytosis	-	N	53	35	22	78	52	18	16	4
gene_5993	22.2026778905808	-0.316398918939521	996	Calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type	Sordaria macrospora	Ophiostoma piceae	K05853	ATP2A; Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]	calcium p-type atpase	6	F:calcium-transporting ATPase activity; C:integral to membrane; F:metal ion binding; P:ATP biosynthetic process; F:ATP binding; P:calcium ion transport	EC:3.6.3.8	N	72	31	22	52	62	27	0	8
gene_5994	21.987555093456	0.255135436348559	206	Proteasome component PUP3 (Multicatalytic endopeptidase complex subunit PUP3)	Eutypa lata	Ophiostoma piceae	K02735	PSMB3; 20S proteasome subunit beta 3 [EC:3.4.25.1]	proteasome component pup3	10	P:proteolysis involved in cellular protein catabolic process; F:endopeptidase activity; F:hydrolase activity; C:nucleus; C:cytoplasm; F:threonine-type endopeptidase activity; C:proteasome core complex; C:proteasome complex; F:peptidase activity; P:proteolysis	EC:3.4.25.0	N	56	70	35	50	51	1	2	8
gene_5995	20.6490339015418	-1.43249540498746	531	Tether containing UBX domain for GLUT4	Grosmannia clavigera	Ophiostoma piceae			ubx domain-containing protein	0	-		N	19	30	23	17	14	0	10	8
gene_5996	86.4764638196649	0.684692270374328	104	60S ribosomal protein L36	Grosmannia clavigera	Ophiostoma piceae	K02920	RP-L36e, RPL36; large subunit ribosomal protein L36e	60s ribosomal protein l36	3	C:ribosome; F:structural constituent of ribosome; P:translation	-	N	258	152	132	486	118	84	10	8
gene_5997	24.3204147145908	1.97613598352331	401	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2995	0	-		Y	150	47	16	178	76	2	0	0
gene_5998	47.6400196161483	1.70675255956075	1 228	Chitin synthase 4	Thielavia terrestris	Ophiostoma piceae	K00698	CHS1; chitin synthase [EC:2.4.1.16]	chitin synthase 4	10	C:prospore membrane; C:cellular bud neck; C:mating projection tip; C:integral to membrane; C:chitosome; P:ascospore wall assembly; F:heme binding; F:chitin synthase activity; C:incipient cellular bud site; C:plasma membrane	EC:2.4.1.16	N	158	168	122	206	112	32	0	0
gene_5999	20.736091750242	0.72151576352681	720	Protein SKT5	Chaetomium globosum	Ophiostoma piceae	K07126	Unclassified; Poorly Characterized	protoplast regeneration and killer toxin resistance	0	-		N	42	80	47	58	39	12	4	0
gene_6	14.5593427678312	-1.06084821244655	487	N amino acid transport system protein (Methyltryptophan resistance protein)	Grosmannia clavigera	Ophiostoma piceae			amino acid transporter	1	C:integral to membrane	-	N	0	6	10	88	15	16	0	11
gene_6.1	0.35377516523568	0.266757629197637	569	Hexokinase	Grosmannia clavigera	Ophiostoma piceae	K00844	HK; hexokinase [EC:2.7.1.1]		8	F:kinase activity; F:ATP binding; P:phosphorylation; F:transferase activity; P:carbohydrate metabolic process; F:nucleotide binding; F:phosphotransferase activity, alcohol group as acceptor; P:glycolysis		N	4	0	0	0	2	0	0	0
gene_6.2	10.0497675589148	2.04771455644337	633	C6 zinc finger fungal transcription factor	Grosmannia clavigera	Ophiostoma piceae				6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	14	16	28	113	2	2	0	2
gene_60	0.307084250679721	0.172637572445056	226	Putative uncharacterized protein	 				---NA---	0	-		N	0	2	1	0	2	0	0	0
gene_600	12.3720587619824	-0.485452323525469	168	PGA2-homolog C27.01c	Grosmannia clavigera	Ophiostoma piceae			trafficking pga2	0	-		N	26	11	6	63	25	6	0	8
gene_6000	12.7529178023848	0.0665465239481618	738	Uncharacterized WD repeat-containing protein C2A9.03	Neurospora crassa	Ophiostoma piceae			wd repeat protein	0	-		N	14	34	28	39	51	10	2	0
gene_6001	5.9531218119825	1.28890505675048	1 078	PLK protein kinase	Magnaporthe oryzae	Ophiostoma piceae	K06631	PLK1; polo-like kinase 1 [EC:2.7.11.21]	plk protein kinase	1	F:kinase activity	-	N	24	16	18	16	2	10	0	0
gene_6002	2.70688949630964	0.949056987302093	243	OPA3 domain containing protein	Pestalotiopsis fici	Ophiostoma piceae			opa3 domain protein	0	-		N	14	1	2	23	6	3	0	0
gene_6003	0.389141360936129	-0.360712821288862	362	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2897	0	-		N	0	2	0	0	0	2	0	0
gene_6004	27.152945307117	1.93269444827193	143	Putative uncharacterized protein	Myceliophthora thermophila	Sporothrix schenckii			pro41 protein	2	F:molecular_function; C:cellular_component		N	107	127	73	62	32	25	0	0
gene_6005	3.95549964062018	1.66680234742025	525	GABA permease	Grosmannia clavigera	Ophiostoma piceae			gaba permease	3	C:integral to membrane; F:amino acid transmembrane transporter activity; P:amino acid transmembrane transport	-	N	22	11	7	20	12	0	0	0
gene_6006	13.8802538401807	1.51407669261619	114	RNA-binding protein	Grosmannia clavigera	Ophiostoma piceae			shwachman-bodian-diamond syndrome protein	0	-		N	44	31	35	85	22	6	0	2
gene_6007	1.06467814826341	0.533933144857164	469	Rho guanyl nucleotide exchange factor	Colletotrichum higginsianum	Ophiostoma piceae			group protein	3	F:Rho guanyl-nucleotide exchange factor activity; P:regulation of Rho protein signal transduction; C:intracellular		N	2	8	2	0	6	0	0	0
gene_6007.1	0	0	362	Rho guanyl nucleotide exchange factor	Sordaria macrospora	Ophiostoma piceae				3	F:Rho guanyl-nucleotide exchange factor activity; P:regulation of Rho protein signal transduction; C:intracellular		N	0	0	0	0	0	0	0	0
gene_6008	4.99395342787955	1.23714814769002	240	26S proteasome non-ATPase regulatory subunit 9	Neurospora crassa	Ophiostoma piceae	K06693	PSMD9; 26S proteasome non-ATPase regulatory subunit 9	26s proteasome non-atpase regulatory subunit 9	1	C:proteasome complex		N	11	32	12	8	20	1	0	0
gene_6009	147.497570044568	0.374976466157271	219	GTP-binding nuclear protein GSP1/Ran	Cladophialophora psammophila	Ophiostoma piceae	K07936	RAN; GTP-binding nuclear protein Ran	gtp-binding nuclear protein gsp1 ran	7	P:small GTPase mediated signal transduction; C:intracellular; P:nucleocytoplasmic transport; P:GTP catabolic process; F:GTPase activity; P:intracellular protein transport; F:GTP binding	-	N	415	362	187	604	399	115	6	31
gene_601	31.33880144438	0.675445033443483	1 202	Nipped-B-like protein B	Ophiocordyceps sinensis	Sporothrix schenckii			nuclear matrix protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	57	98	57	153	76	16	3	4
gene_6010	7.43584243614453	0.512802282962081	691	Homeobox transcription factor	Grosmannia clavigera	Ophiostoma piceae			homeobox domain-containing protein	5	P:regulation of transcription, DNA-dependent; F:sequence-specific DNA binding; C:nucleus; F:sequence-specific DNA binding transcription factor activity; F:DNA binding		N	28	20	12	18	14	2	2	0
gene_6011	47.1110589376304	0.345559628830303	689	Probable inorganic polyphosphate/ATP-NAD kinase	Grosmannia clavigera	Ophiostoma piceae	K00858	ppnK, NADK; NAD+ kinase [EC:2.7.1.23]	atp-nad kinase	4	P:phosphorylation; P:NADP biosynthetic process; F:NAD+ kinase activity; P:NAD metabolic process	EC:2.7.1.23	N	111	165	115	30	124	34	4	8
gene_6012	4.11030544790528	2.12569388774609	263	Exosome complex component rrp46 (Ribosomal RNA-processing protein 46)	Podospora anserina	Ophiostoma piceae			exosome complex subunit	1	P:mycelium development	-	N	16	4	4	56	3	2	0	0
gene_6013	6.71077787292734	0.206249191537947	517	Serine/threonine-protein phosphatase 2A activator 2 (Rotamase PTPA-2)	Grosmannia clavigera	Sporothrix schenckii	K01802	E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]	serine threonine-protein phosphatase 2a activator 2	8	F:phosphatase activator activity; P:biological_process; C:cellular_component; C:cytoplasm; F:peptidyl-prolyl cis-trans isomerase activity; P:protein folding; P:protein peptidyl-prolyl isomerization; F:isomerase activity		N	11	10	17	26	17	15	0	0
gene_6014	11.479232030508	0.854388823035024	401	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_3226	3	F:molecular_function; P:biological_process; C:cellular_component		N	23	34	48	7	37	13	0	0
gene_6015	9.22414254630788	0.204067793540655	399	Malonyl CoA-acyl carrier protein transacylase	Glomerella cingulata	Ophiostoma piceae	K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	malonyl -acyl carrier protein transacylase	5	P:vesicle-mediated transport; P:intracellular protein transport; F:transferase activity; P:metabolic process; C:clathrin adaptor complex	-	N	22	32	21	4	35	16	0	0
gene_6016	2.63457778012497	-0.338920672338367	371	Malonyl-acyl carrier protein	Thielavia terrestris	Ophiostoma piceae	K13125	NOSIP; nitric oxide synthase-interacting protein	malonyl-acyl carrier protein	4	F:metal ion binding; F:transferase activity; P:metabolic process; F:zinc ion binding		N	4	16	0	0	12	6	0	0
gene_6017	1.59597610765503	1.35678851639559	549	Putative uncharacterized protein	Sordaria macrospora	Ophiostoma piceae			peroxisomal adenine nucleotide transporter 1	3	C:integral to membrane; C:membrane; P:transport		N	12	12	0	0	4	0	0	0
gene_6018	7.57722459283749	1.55710231818453	533	SAGA-associated factor 73	Grosmannia clavigera	Ophiostoma piceae	K11365	SGF73; SAGA-associated factor 73	saga complex component	1	F:hydrolase activity		N	12	36	17	47	17	5	0	0
gene_6019	8.81633362938811	-0.384855272384778	125	DNA-directed RNA polymerase II subunit RPB11	Grosmannia clavigera	Ophiostoma piceae	K03008	RPB11, POLR2J; DNA-directed RNA polymerase II subunit RPB11	dna-directed rna polymerase 2 subunit	3	F:DNA-directed RNA polymerase activity; P:transcription, DNA-dependent; F:DNA binding	EC:2.7.7.6	N	13	8	22	18	26	12	0	3
gene_602	21.8437574376212	0.136273889988772	1 378	Essential cytoplasmic protein	Grosmannia clavigera	Sporothrix schenckii			essential cytoplasmic protein	0	-		N	37	34	36	114	54	16	4	2
gene_6020	2.59888114486898	-0.431070125328608	246	Gamma-glutamylcyclotransferase	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein MYCTH_2304336	2	P:glutathione biosynthetic process; F:gamma-glutamylcyclotransferase activity		N	8	4	4	0	20	3	0	0
gene_6021	0	0	308	Putative uncharacterized protein	Fusarium oxysporum	Ophiostoma piceae			swim zinc finger domain protein	0	-		N	0	0	0	0	0	0	0	0
gene_6022	0.114486232364157	-0.297452592321697	534	Gamma-glutamylcyclotransferase	Nectria haematococca	Ophiostoma piceae			aig2-like family protein	0	-		N	0	0	0	0	2	0	0	0
gene_6023	15.6852100654612	1.20933225740756	831	Vacuolar amino acid transporter 3	Grosmannia clavigera	Ophiostoma piceae	K14209	SLC36A, PAT; solute carrier family 36 (proton-coupled amino acid transporter)	vacuolar amino acid transporter 3	1	C:integral to membrane	-	N	65	68	12	67	40	16	0	0
gene_6024	3.78641906098997	1.51775569556135	1 334	Potassium/chloride co-transporter	Grosmannia clavigera	Ophiostoma piceae	K14429	SLC12A9, CCC6; solute carrier family 12 (potassium/chloride transporters), member 9	solute carrier family 12 member 3	1	P:transport	-	N	28	18	2	6	8	2	0	0
gene_6025	0.337634177054162	0.744392213260809	663	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	0	4	0	0	0	0	0
gene_6026	4.45224103797666	1.22407794624465	391	Vitamin B12 biosynthesis cobW-like protein	Grosmannia clavigera	Ophiostoma piceae			domain-containing protein	1	C:cellular_component		N	20	10	16	6	10	4	0	0
gene_6027	1.1808844954162	1.74922059095391	124	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	0	4	22	0	0	0	0
gene_6028	7.17611281968778	-0.89998832595104	309	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_720	0	-		N	8	26	1	10	6	14	0	4
gene_6029	2.94684729026744	0.399229131852628	151	DUF1754 domain containing protein	Grosmannia clavigera	Ophiostoma piceae			duf1754 domain containing protein	2	F:molecular_function; P:biological_process		N	4	6	4	22	21	0	0	0
gene_603	14.992220587112	0.357874731783207	310	5-methylthioadenosine phosphorylase	Grosmannia clavigera	Ophiostoma piceae	K00772	E2.4.2.28, mtaP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]	methylthioadenosine phosphorylase	9	P:L-methionine salvage from methylthioadenosine; F:S-methyl-5-thioadenosine phosphorylase activity; P:purine ribonucleoside salvage; F:purine-nucleoside phosphorylase activity; F:mRNA binding; P:glutamate biosynthetic process; F:phosphorylase activity; C:cytoplasm; C:nucleus	EC:2.4.2.28; EC:2.4.2.1; EC:2.4.1.1	N	81	24	10	39	33	15	0	4
gene_6030	15.1133591142526	1.54315957694317	329	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			related to a-agglutinin core protein aga1	3	F:molecular_function; P:biological_process; C:cellular_component		N	35	59	25	107	46	7	0	0
gene_6031	3.99485744195642	2.07523769574113	1 156	Dolichol kinase sec59	Sordaria macrospora	Ophiostoma piceae	K00902	E2.7.1.108; dolichol kinase [EC:2.7.1.108]	dolichol kinase	1	F:transferase activity	-	N	24	18	7	14	8	0	0	0
gene_6032	7.03338363161067	1.56451196844447	1 040	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			pentatricopeptide repeat domain-containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	10	12	20	67	12	6	0	0
gene_6033	65.1704841779708	-0.239066201460262	125	Putative uncharacterized protein	Grosmannia clavigera	Sporothrix schenckii			hypothetical protein CMQ_6401	0	-		N	137	143	65	220	100	76	16	6
gene_6034	22.7603882294563	0.654415604611378	227	Clathrin light chain	Grosmannia clavigera	Ophiostoma piceae			clathrin light chain	5	C:clathrin coat of trans-Golgi network vesicle; P:vesicle-mediated transport; P:intracellular protein transport; F:structural molecule activity; C:clathrin coat of coated pit	-	N	37	67	53	97	63	23	2	0
gene_6035	5.98259249525407	1.03997589401405	406	ABC multidrug transporter mdr2	Grosmannia clavigera	Ophiostoma piceae	K15559	RTT103; regulator of Ty1 transposition protein 103	abc multidrug transporter mdr2	4	P:cellular process; P:transport; F:ATPase activity; F:nucleotide binding	EC:3.6.1.3	N	38	18	4	16	14	7	0	0
gene_6036	24.2610981801063	0.189335215105399	827	ABC multidrug transporter mdr2	Grosmannia clavigera	Ophiostoma piceae	K02021	ABC.MR; putative ABC transport system ATP-binding protein	atp-dependent permease mdl2	6	P:transmembrane transport; P:mycelium development; C:integral to membrane; F:ATPase activity, coupled to transmembrane movement of substances; P:ATP catabolic process; F:ATP binding	-	N	33	26	34	175	55	20	1	7
gene_6037	23.4186326521895	-0.658057967991002	344	Transformer-SR ribonucleoprotein	Eutypa lata	Ophiostoma piceae	K12897	TRA2; transformer-2 protein	rna recognition domain-containing protein	3	F:nucleic acid binding; C:ribonucleoprotein complex; F:nucleotide binding		N	32	28	8	127	87	18	6	2
gene_6038	10.1016680653538	-0.472715403904379	643	DNA polymerase lambda (Pol Lambda)	Grosmannia clavigera	Ophiostoma piceae	K03513	POLM; DNA polymerase mu [EC:2.7.7.7]	dna polymerase-like protein	1	F:transferase activity	-	N	8	31	10	30	28	4	4	0
