Gene_ID	ExprLevel	LogFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	D_T1_Rep1	D_T1_Rep2	D_T1_Rep3	D_T1_Rep4	D_T2_Rep1	D_T2_Rep2	D_T2_Rep3	D_T2_Rep4
gene_4384	4.96155502194263	2.3849547460311	375	Deoxyhypusine synthase	Grosmannia clavigera	Ophiostoma piceae	K00809	E2.5.1.46, dys1; deoxyhypusine synthase [EC:2.5.1.46]	deoxyhypusine synthase	4	C:cytoplasm; F:deoxyhypusine synthase activity; P:peptidyl-lysine modification to hypusine; P:deoxyhypusine biosynthetic process from spermidine	EC:2.5.1.46	N	16	8	16	46	8	0	0	0
gene_4434	2.94699804449261	2.28566129884829	472	tRNA wybutosine-synthesizing protein 2	Colletotrichum graminicola	Ophiostoma piceae	K07055	TRM12, TYW2; tRNA wybutosine-synthesizing protein 2 [EC:2.1.1.-]	trna wybutosine-synthesizing protein	3	P:wybutosine biosynthetic process; F:S-adenosylmethionine-dependent methyltransferase activity; F:transferase activity		N	18	8	10	11	3	0	0	0
gene_4444	12.8599733572171	2.40892302895446	496	Pre-mRNA-splicing factor CWC22 homolog (Nucampholin)	Grosmannia clavigera	Ophiostoma piceae			transcription termination factor rho	14	F:helicase activity; F:hydrolase activity; F:nucleic acid binding; F:nucleotide binding; F:nucleoside-triphosphatase activity; F:ATP binding; F:RNA binding; F:RNA-dependent ATPase activity; P:regulation of transcription, DNA-dependent; P:DNA-dependent transcription, termination; P:transcription, DNA-dependent; P:phagocytosis, engulfment; P:RNA metabolic process; F:DNA binding		N	43	43	27	104	10	8	0	0
gene_4459	266.236459929695	2.33081277524417	304	GPI anchored serine-threonine rich protein	Grosmannia clavigera	Ophiostoma piceae			gpi anchored serine-threonine rich protein	0	-		Y	1243	764	889	827	281	166	2	4
gene_4487	6.43217593261901	2.4879600534478	202	54S ribosomal protein L36, mitochondrial (YmL36)	Grosmannia clavigera	Ophiostoma piceae			50s ribosomal protein	4	C:ribosome; F:structural constituent of ribosome; P:translation; C:intracellular		N	16	10	17	75	6	2	0	0
gene_449	11.2904365540252	2.09451966914618	259	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5503	0	-		Y	38	22	7	141	32	0	0	0
gene_4499	44.4172029663167	2.14876025829617	1 727	DNA-directed RNA polymerase I subunit RPA190	Grosmannia clavigera	Ophiostoma piceae	K02999	RPA1, POLR1A; DNA-directed RNA polymerase I subunit RPA1 [EC:2.7.7.6]	dna-directed rna polymerase i subunit rpa1	6	F:DNA-directed RNA polymerase activity; P:transcription, DNA-dependent; P:mycelium development; F:DNA binding; C:nucleus; F:zinc ion binding	EC:2.7.7.6	N	28	56	45	732	59	14	0	4
gene_451	9.22947581255509	2.1766896882237	808	U3 small nucleolar RNA-associated protein 25 (U3 snoRNA-associated protein 25)	Grosmannia clavigera	Ophiostoma piceae	K14774	UTP25, DEF; U3 small nucleolar RNA-associated protein 25	digestive organ expansion factor	1	C:nucleus	-	N	6	10	10	160	4	8	0	0
gene_4519	24.4947575882475	2.19238112034886	324	Mitochondrial acetolactate synthase small	Grosmannia clavigera	Ophiostoma piceae	K01653	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]	acetolactate synthase small subunit	3	F:amino acid binding; F:acetolactate synthase activity; P:branched chain family amino acid biosynthetic process	EC:2.2.1.6	N	53	27	34	337	10	16	0	2
gene_455	2.1300473698804	2.03342766059715	234	Pre-mRNA-splicing factor cwf18 (Complexed with cdc5 protein 18)	Grosmannia clavigera	Ophiostoma piceae			cwf18 pre-mrna splicing factor	0	-		N	8	8	4	20	2	0	0	0
gene_4587	7.52579858659158	2.71086261620717	468	Dimethyl-sulfide monooxygenase	Nectria haematococca	Ophiostoma piceae			xenobiotic compound family	3	F:monooxygenase activity; P:oxidation-reduction process; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	-	N	83	14	8	13	11	0	0	0
gene_4593	64.0381376825512	2.3580515623783	518	General substrate transporter	Myceliophthora thermophila	Ophiostoma piceae			general substrate transporter	2	P:transmembrane transport; C:integral to membrane	-	N	36	454	321	3	69	26	0	4
gene_4631	66.1855675921812	2.92420447995009	710	Calcium-binding mitochondrial carrier protein (Mitochondrial substrate carrier family protein O)	Grosmannia clavigera	Ophiostoma piceae	K15105	SLC25A12_13, AGC; solute carrier family 25 (mitochondrial aspartate/glutamate transporter), member 12/13	calcium-binding mitochondrial carrier protein aralar1	3	C:integral to membrane; F:calcium ion binding; P:transmembrane transport	-	N	52	40	65	1255	42	35	0	0
gene_4649	58.7083337655607	3.05805389279404	1 834	Minor extracellular protease vpr	Colletotrichum fioriniae	Ophiostoma piceae	K14647	vpr; minor extracellular serine protease Vpr [EC:3.4.21.-]	minor extracellular protease vpr	1	F:serine-type peptidase activity	-	Y	358	358	63	175	54	20	0	0
gene_4664	5.48015889511901	2.08085821471009	220	Putative uncharacterized protein	Botrytis cinerea	Botrytis cinerea			hypothetical protein	0	-		N	21	25	18	16	8	2	0	0
gene_4669	14.6165062767199	2.68403410761097	484	Dimethyl-sulfide monooxygenase	Grosmannia clavigera	Sporothrix schenckii			xenobiotic compound family	5	F:monooxygenase activity; F:peptidase activity; P:oxidation-reduction process; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; P:proteolysis	-	N	196	0	8	16	28	0	0	0
gene_4670	1.85448922975431	2.2354141232679	643	Major facilitator superfamily transporter	Grosmannia clavigera	Ophiostoma piceae			vitamin h transporter	2	P:transmembrane transport; C:integral to membrane	-	N	31	0	0	0	0	0	0	0
gene_4673	28.5709853942859	4.31361509757044	568	High-affinity methionine permease	Fusarium oxysporum	Ophiostoma piceae			high affinity methionine permease	3	C:integral to membrane; F:amino acid transmembrane transporter activity; P:amino acid transmembrane transport	-	N	451	0	8	0	16	0	0	0
gene_4678	19.2988212711176	2.15072464837879	775	Pyridine nucleotide-disulfide oxidoreductase	Grosmannia clavigera	Ophiostoma piceae			pyridine nucleotide-disulfide oxidoreductase	6	P:oxidation-reduction process; F:oxidoreductase activity; F:N,N-dimethylaniline monooxygenase activity; F:monooxygenase activity; F:NADP binding; F:flavin adenine dinucleotide binding		N	70	92	50	70	16	3	2	0
gene_4692	4.85307786233763	2.81336392456638	321	Putative methyltransferase BUD23 (Bud site selection protein 23)	Colletotrichum fioriniae	Ophiostoma piceae			methyltransferase domain-containing protein	4	P:rRNA processing; P:methylation; F:methyltransferase activity; C:nucleus	EC:2.1.1.0	N	8	31	2	60	4	0	0	0
gene_4719	11.3258041514478	2.15604857738477	802	Ribosome biogenesis protein erb-1 (Eukaryotic ribosome biogenesis protein 1)	Grosmannia clavigera	Ophiostoma piceae	K14824	ERB1, BOP1; ribosome biogenesis protein ERB1	eukaryotic ribosome biogenesis protein 1	3	C:nucleolus; P:ribosome biogenesis; C:preribosome	-	N	26	18	8	166	16	6	0	0
gene_4743	30.9205140002719	4.85356848351972	1 004	Agglutinin-like protein 2	Nectria haematococca	Nectria haematococca			cell surface spherulin 4-like	1	P:cell adhesion		Y	107	152	86	221	5	2	0	0
gene_4785	29.6467315170297	2.03519069587206	479	Carboxypeptidase S1, putative	Penicillium oxalicum	Penicillium oxalicum	K16298	SCPL-IV; serine carboxypeptidase-like clade IV [EC:3.4.16.-]	carboxypeptidase s1	1	F:carboxypeptidase activity	-	Y	316	78	12	0	45	3	0	4
gene_4798	6.9000636868171	2.0696773224497	1 384	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	34	28	14	30	8	4	0	0
gene_4811	4.90093381657122	2.09515044096733	607	6-phosphogluconate dehydrogenase	Grosmannia clavigera	Ophiostoma piceae			6-phosphogluconate dehydrogenase	5	P:oxidation-reduction process; F:oxidoreductase activity; F:nucleotide binding; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; F:coenzyme binding		N	18	18	6	45	1	4	0	0
gene_4814	8.01280033550446	2.04362637677812	370	RNA-binding protein	Grosmannia clavigera	Ophiostoma piceae	K12881	THOC4, ALY; THO complex subunit 4	rna-binding protein	2	F:organic cyclic compound binding; 	-	N	18	17	50	14	22	0	0	0
gene_4816	21.0940775167463	2.59732590213335	525	Major facilitator superfamily transporter	Pestalotiopsis fici	Pestalotiopsis fici			mfs general substrate transporter	2	P:transmembrane transport; C:integral to membrane	-	N	267	46	0	0	46	0	0	0
gene_4841	3.33936059877853	2.0512753732766	680	Sucrose-6-phosphate hydrolase (Invertase)	Nectria haematococca	Sporothrix schenckii	K01212	sacC; levanase [EC:3.2.1.65]	sucrose-6-phosphate hydrolase	2	F:hydrolase activity, acting on glycosyl bonds; P:metabolic process	-	Y	14	26	8	2	6	0	0	0
gene_4856	4.25813164511309	2.33561581648813	269	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_348	2	F:molecular_function; C:cellular_component		N	14	13	26	4	4	1	0	0
gene_4857	1.52621948327425	2.01879045759454	146	Glyoxalase family protein	Grosmannia clavigera	Ophiostoma piceae			glyoxalase family protein	3	F:methyltransferase activity; F:transferase activity; P:methylation		N	6	4	4	16	0	0	0	0
gene_4878	5.69855764977334	2.17719365945904	396	Histone-lysine N-methyltransferase ASHR1	Trichoderma virens	Trichoderma virens			mynd domain	5	F:zinc ion binding; F:metal ion binding; F:carbon-nitrogen ligase activity, with glutamine as amido-N-donor; F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides; F:hydrolase activity		N	28	12	17	32	10	1	0	0
gene_4904	78.7107742055028	2.10031053544386	567	Quinate permease (Quinate transporter)	Grosmannia clavigera	Grosmannia clavigera			mfs quinate	3	P:transmembrane transport; C:integral to membrane; F:substrate-specific transmembrane transporter activity	-	N	76	257	450	201	78	45	4	0
gene_4928	8.81952780153402	2.14443017371625	373	Putative uncharacterized protein	Penicillium roqueforti	Ophiostoma piceae			2og-fe oxygenase	4	F:naringenin 3-dioxygenase activity; F:iron ion binding; F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen; P:oxidation-reduction process	EC:1.14.11.9; EC:1.13.11.0	N	108	10	6	0	18	2	0	0
gene_4929	2.03395592940795	2.34139143332738	489	Pantothenate transporter liz1	Nectria haematococca	Ophiostoma piceae			pantothenate transporter	2	P:transmembrane transport; C:integral to membrane	-	N	34	0	0	0	0	0	0	0
gene_4932	12.5479548167895	2.19351968128065	358	Nuclease domain-containing protein 1	Grosmannia clavigera	Ophiostoma piceae			nuclease domain containing protein	3	F:nucleic acid binding; F:nuclease activity; C:membrane	-	N	9	9	26	193	19	6	0	0
gene_4950	2.35499999424644	2.15699378708279	283	Rhamnolipids biosynthesis 3-oxoacyl-acyl-carrier-protein reductase	Togninia minima	Ophiostoma piceae	K08081	E1.1.1.206; tropine dehydrogenase [EC:1.1.1.206]	3-oxoacyl-acyl-carrier-protein reductase	3	F:oxidoreductase activity; P:oxidation-reduction process; F:nucleotide binding	-	N	0	4	4	44	2	0	0	0
gene_4964	7.59980594594692	2.48751220155665	259	Pre-rRNA-processing protein PNO1	Grosmannia clavigera	Ophiostoma piceae	K11884	PNO1, DIM2; RNA-binding protein PNO1	pre-rrna-processing protein pno1	2	F:RNA binding; C:nucleus	-	N	44	8	2	93	14	0	0	0
gene_4969	24.7188046353683	3.06357374646066	354	Alternative oxidase	Togninia minima	Ophiostoma piceae			alternative oxidase	8	F:metal ion binding; C:mitochondrial inner membrane; P:respiratory gaseous exchange; P:mycelium development; C:respiratory chain; F:alternative oxidase activity; C:integral to membrane; P:electron transport chain	-	N	0	4	8	563	0	16	0	0
gene_4971	15.2883730442749	2.27462032260506	368	Alpha-ketoglutarate-dependent sulfonate dioxygenase	Colletotrichum fioriniae	Ophiostoma piceae	K03119	tauD; taurine dioxygenase [EC:1.14.11.17]	family taurine catabolism dioxygenase	2	P:oxidation-reduction process; F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	EC:1.13.11.0	N	206	0	8	0	40	0	0	0
gene_4991	6.91644503808955	2.13525706290839	607	DRAP deaminase	Grosmannia clavigera	Ophiostoma piceae	K14655	RIB2, PUS8; tRNA pseudouridine synthase 8 / 2,5-diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one deaminase [EC:5.4.99.-]	drap deaminase	3	F:RNA binding; P:pseudouridine synthesis; F:pseudouridine synthase activity	EC:5.4.99.12	N	8	7	14	102	12	2	0	0
gene_500	2.99620767300992	2.46030523456098	1 288	WD repeat protein	Grosmannia clavigera	Ophiostoma piceae			wd repeat-containing protein	2	F:molecular_function; C:cellular_component		N	12	4	4	42	2	0	0	0
gene_5014	9.53571904826595	2.00823032067543	455	Aminotransferase family protein	Grosmannia clavigera	Ophiostoma piceae			aminotransferase family protein	1	F:catalytic activity	-	N	9	20	14	134	23	2	0	0
gene_5018	13.2451077965614	2.31495768087216	576	Beta-xylosidase	Eutypa lata	Ophiostoma piceae	K01198	xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]	glycoside hydrolase family 43 protein	1	F:hydrolase activity	-	N	22	104	46	14	28	2	0	0
gene_5024	29.2052299890383	2.05800353326398	271	Electron transfer flavoprotein beta-subunit	Grosmannia clavigera	Ophiostoma piceae	K03521	fixA, etfB; electron transfer flavoprotein beta subunit	electron transfer flavoprotein beta-subunit	2	C:mitochondrion; F:electron carrier activity	-	N	52	80	61	294	25	10	0	4
gene_5031	9.17780874235318	2.0051338677969	297	Protein BCP1	Grosmannia clavigera	Ophiostoma piceae	K15262	BCP1, BCCIP; protein BCP1	bcp1_gibze ame: full=protein bcp1	2	C:intracellular part; P:transport	-	N	22	34	6	104	12	6	0	0
gene_5043	13.4593752351644	4.49382898994681	354	GDSL esterase/lipase EXL6	Togninia minima	Ophiostoma piceae			acetyl esterase	1	P:mycelium development	-	Y	4	42	112	36	2	0	0	0
gene_5068	11.811795404636	2.06450985145627	209	rRNA-processing protein fcf2	Grosmannia clavigera	Ophiostoma piceae			rrna-processing protein fcf2	0	-		N	42	28	23	101	5	12	0	0
gene_5147	9.14398388963292	2.43581144400324	335	CFEM domain-containing protein	Grosmannia clavigera	Ophiostoma piceae			cfem domain containing protein	4	P:mycelium development; F:molecular_function; P:biological_process; C:cellular_component		Y	51	26	15	61	14	2	0	0
gene_5171	66.7848243461683	2.39641194621375	600	Siderophore iron transporter 1 (Ferrioxamine B permease)	Togninia minima	Ophiostoma piceae	K08197	ARN; MFS transporter, SIT family, siderophore-iron:H+ symporter	siderophore iron transporter 1	2	P:transmembrane transport; C:integral to membrane	-	N	114	227	118	715	86	25	0	3
gene_5175	29.9610318801522	2.02510831963227	365	Homoisocitrate dehydrogenase, mitochondrial	Grosmannia clavigera	Ophiostoma piceae	K05824	E1.1.1.87; homoisocitrate dehydrogenase [EC:1.1.1.87]	isocitrate dehydrogenase	6	F:tartrate dehydrogenase activity; F:NAD binding; F:magnesium ion binding; F:homoisocitrate dehydrogenase activity; C:mitochondrion; P:oxidation-reduction process	EC:1.1.1.93; EC:1.1.1.87	N	36	30	34	462	22	22	0	2
gene_521	16.1562641424257	4.07975759182714	624	Quinidine resistance protein 1	Gaeumannomyces graminis	Gaeumannomyces graminis			major facilitator superfamily transporter	2	C:integral to membrane; P:transmembrane transport		N	212	43	0	18	8	0	0	0
gene_5210	4.18800090968405	2.14266213048769	2 276	Separin (Cell division-associated protein bimB)	Grosmannia clavigera	Ophiostoma piceae	K02365	ESP1; separase [EC:3.4.22.49]	separin	3	P:proteolysis; F:peptidase activity; C:nucleus		N	22	12	20	2	8	0	0	0
gene_5212	10.4164406435555	2.64129618272565	432	SIR2 family histone deacetylase	Grosmannia clavigera	Ophiostoma piceae	K11414	SIRT4, SIR2L4; NAD-dependent deacetylase sirtuin 4 [EC:3.5.1.-]	sir2 family protein	1	F:NAD+ binding		N	14	30	32	109	9	4	0	0
gene_5244	20.7744498752533	2.88121323886846	815	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			hypothetical protein GGTG_06787	0	-		N	137	72	53	55	22	6	0	0
gene_5263	17.4440718495389	3.11377803006332	358	Allantoicase	Colletotrichum sublineola	Ophiostoma piceae	K01477	E3.5.3.4, ALLC, alc; allantoicase [EC:3.5.3.4]	allantoicase	3	P:purine nucleobase metabolic process; F:allantoicase activity; P:allantoin catabolic process	EC:3.5.3.4	N	21	29	8	327	5	8	0	0
gene_5266	7.68217118449793	2.30962412599873	889	Similar to ribosome biogenesis ATPase RIX7	Botrytis cinerea	Ophiostoma piceae	K14571	RIX7, NVL; ribosome biogenesis ATPase	ribosome biogenesis atpase rix7	6	F:ATP binding; F:nucleotide binding; F:nucleoside-triphosphatase activity; F:ATPase activity; F:hydrolase activity; P:ATP catabolic process		N	2	10	6	145	2	6	0	0
gene_5302	14.2152878072295	2.25980159317257	164	Putative uncharacterized protein	Colletotrichum higginsianum	Ophiostoma piceae			hypothetical protein CH063_08146	3	P:mycelium development; F:molecular_function; C:cellular_component		N	49	57	12	132	20	7	0	0
gene_5306	5.70837497785271	2.40221741472501	541	Putative uncharacterized protein	Villosiclava virens	Sporothrix schenckii			hypothetical protein HCBG_01019	0	-		N	24	20	22	20	5	2	0	0
gene_5343	12.8644496210068	2.45884046488147	373	Alpha-mannosyltransferase	Grosmannia clavigera	Ophiostoma piceae	K05529	MNN9; mannan polymerase complexes MNN9 subunit [EC:2.4.1.-]	mannan polymerase complexes mnn9 subunit	3	C:alpha-1,6-mannosyltransferase complex; F:alpha-1,6-mannosyltransferase activity; P:protein N-linked glycosylation	-	N	42	52	30	88	4	10	0	0
gene_5350	5.24836717136718	2.09233115138249	1 261	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5856	1	C:cellular_component		N	14	28	18	18	12	0	0	0
gene_5370	3.71269779079222	2.19766055192213	387	Galactose-1-phosphate uridylyltransferase	Chaetomium globosum	Ophiostoma piceae	K00965	galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	galactose-1-phosphate uridylyltransferase	4	C:cytoplasm; P:galactose catabolic process via UDP-galactose; F:zinc ion binding; F:UDP-glucose:hexose-1-phosphate uridylyltransferase activity	EC:2.7.7.12	N	19	20	10	8	6	0	0	0
gene_5390	72.9564836941969	7.04131443665846	409	Cuticle-degrading protease (Chymoelastase)	Scedosporium apiospermum	Ophiostoma piceae	K13050	PCSK9; proprotein convertase subtilisin/kexin type 9 [EC:3.4.21.-]	subtilisin-like protease pr1a	2	P:metabolic process; F:serine-type peptidase activity	-	Y	1168	50	2	4	1	0	0	0
gene_5410	5.4090323512098	2.31503615533731	149	Cytosolic thioredoxin I	Togninia minima	Ophiostoma piceae	K03671	trxA; thioredoxin 1	thioredoxin i	5	P:cell redox homeostasis; F:electron carrier activity; P:glycerol ether metabolic process; F:protein disulfide oxidoreductase activity; P:electron transport chain		N	40	12	9	27	10	0	0	0
gene_5413	3.40471544392179	2.4743781666696	543	Choline transport protein	Pestalotiopsis fici	Ophiostoma piceae			choline transporter	3	C:membrane; P:amino acid transport; P:transmembrane transport	-	N	0	28	14	14	3	0	0	0
gene_5415	6.86353568777895	2.04903919590823	765	Uncharacterized MFS-type transporter C1271.10c	Magnaporthe oryzae	Ophiostoma piceae			major facilitator superfamily transporter	1	P:mycelium development	-	N	33	39	18	6	18	0	0	0
gene_5431	9.6275596907212	2.01934132203742	528	Transcriptional adapter 2	Scedosporium apiospermum	Ophiostoma piceae	K11314	TADA2A, ADA2; transcriptional adapter 2-alpha	transcriptional adaptor-like protein	4	C:nucleus; F:DNA binding; F:zinc ion binding; F:chromatin binding	-	N	19	58	24	45	28	0	0	0
gene_5433	12.4675556153615	2.30297548122301	237	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			af118227_1 infection structure specific protein	1	C:cellular_component		Y	14	34	36	130	26	2	0	0
gene_547	142.8597747003	3.89883178039727	398	1,4-beta-D-glucan cellobiohydrolase C	Sordaria macrospora	Ophiostoma piceae	K01179	E3.2.1.4; endoglucanase [EC:3.2.1.4]	exoglucanase 3 precursor	2	F:cellulose 1,4-beta-cellobiosidase activity; P:cellulose catabolic process	EC:3.2.1.91	Y	0	390	1088	558	51	40	0	0
gene_5499	4.63439879878687	2.10632856050956	535	Putative uncharacterized protein	Scedosporium apiospermum	Sporothrix schenckii			hypothetical protein THITE_2129455	0	-		N	2	24	26	12	0	4	0	0
gene_5539	1.55180554365837	2.03689400848238	308	Protein Sym-1	Togninia minima	Ophiostoma piceae			mpv17 pmp22 family protein	4	F:dihydroorotate dehydrogenase activity; P:pyrimidine-containing compound biosynthetic process; P:nucleobase-containing small molecule metabolic process; C:membrane	EC:1.3.5.2	N	8	0	0	28	0	0	0	0
gene_5546	12.6474486891172	2.00150150941128	578	Hard surface-induced protein	Grosmannia clavigera	Ophiostoma piceae			acetyl transferase	3	F:transferase activity, transferring acyl groups other than amino-acyl groups; F:transferase activity; F:transferase activity, transferring acyl groups		N	48	25	28	100	34	2	0	0
gene_5550	7.44166684360091	2.31094873908219	757	Alkaline serine protease	Grosmannia clavigera	Ophiostoma piceae			alkaline serine protease	1	F:peptidase activity	-	N	29	14	16	70	16	0	0	0
gene_5635	2.94243921641433	2.14019431934619	665	Uncharacterized transporter C794.04c	Pestalotiopsis fici	Ophiostoma piceae			mfs multidrug	2	P:transmembrane transport; C:integral to membrane	-	N	13	8	6	26	4	0	0	0
gene_5638	26.7249865786807	2.82720685624575	797	Beta-glucosidase	Grosmannia clavigera	Ophiostoma piceae			glycoside hydrolase family 3 protein	2	F:hydrolase activity, acting on glycosyl bonds; P:metabolic process	-	Y	48	116	150	52	18	0	2	0
gene_5640	122.658677618843	2.04944378053154	417	Carbonic anhydrase, alpha-class	Grosmannia clavigera	Ophiostoma piceae	K01674	cah; carbonic anhydrase [EC:4.2.1.1]	carbonic alpha-class	1	C:cellular_component		Y	650	432	303	294	164	83	0	4
gene_5654	10.7930536979607	4.18521082109573	468	Beta-glucanase	Grosmannia clavigera	Ophiostoma piceae			endo- -beta-glucanase	2	P:carbohydrate metabolic process; F:hydrolase activity, acting on glycosyl bonds	-	Y	0	36	88	34	2	0	0	0
gene_5666	41.8095304101783	2.07101879275413	1 261	DUF221 domain protein	Grosmannia clavigera	Ophiostoma piceae			duf221 domain protein	1	C:membrane		N	86	87	55	511	64	20	0	2
gene_5669.1	8.98855521444042	2.46646087330567	409	Serine/threonine-protein kinase SRPK	Fusarium oxysporum	Fusarium oxysporum	K08832	SRPK3, STK23; serine/threonine-protein kinase SRPK3 [EC:2.7.11.1]		6	F:ATP binding; F:protein kinase activity; F:nucleotide binding; P:protein phosphorylation; F:transferase activity, transferring phosphorus-containing groups; F:protein serine/threonine kinase activity		N	43	26	9	84	18	0	0	0
gene_5670	5.60627206651197	2.55980902284007	461	Exopolygalacturonase X	Grosmannia clavigera	Ophiostoma piceae	K01184	E3.2.1.15; polygalacturonase [EC:3.2.1.15]	polygalacturonase precursor	4	C:extracellular region; F:polygalacturonase activity; P:cellular cell wall organization; P:pectin catabolic process	EC:3.2.1.15	Y	8	12	44	8	8	0	0	0
gene_5674	6.50587447645405	2.3387138152264	584	Extracelular serine peptidase	Grosmannia clavigera	Ophiostoma piceae			extracelular serine peptidase	1	F:peptidase activity	-	Y	56	20	14	4	8	2	0	0
gene_5688	16.3338967796395	2.74632567562489	1 102	Putative uncharacterized protein	Neurospora crassa	Ophiostoma piceae			glycoside hydrolase family 115 protein	1	F:hydrolase activity		Y	2	106	98	12	6	10	0	0
gene_5701	12.5450281936764	2.0261245069609	399	37S ribosomal protein S9, mitochondrial	Grosmannia clavigera	Ophiostoma piceae	K02996	RP-S9, rpsI; small subunit ribosomal protein S9	40s ribosomal protein s9	4	C:ribosome; F:structural constituent of ribosome; P:translation; C:mitochondrion	-	N	54	31	23	92	33	2	0	0
gene_5757	6.44885246711654	2.09115759714667	1 767	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			methyltransferase domain-containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	25	8	20	50	16	0	0	0
gene_5829	13.9837484010334	2.40970248841205	1 403	Transcription factor jumonji	Grosmannia clavigera	Ophiostoma piceae			transcription factor jumonji	1	F:DNA binding		N	58	10	56	88	18	6	0	0
gene_5854	5.07837008916012	2.13941313685329	145	Putative uncharacterized protein	Grosmannia clavigera	Grosmannia clavigera			hypothetical protein CMQ_4856	0	-		N	7	6	4	88	6	2	0	0
gene_5861	4.40621232183677	2.21522888784973	386	Alpha-ketoglutarate-dependent sulfonate dioxygenase	Capronia epimyces	Ophiostoma piceae			alpha-ketoglutarate-dependent sulfonate dioxygenase	2	F:oxidoreductase activity; P:oxidation-reduction process	-	N	66	0	0	0	8	0	0	0
gene_5862	3.21975098263901	2.89520604387721	520	Pantothenate transporter liz1	Capronia epimyces	Ophiostoma piceae			pantothenate transporter liz1	2	P:transmembrane transport; C:integral to membrane	-	N	51	0	2	0	0	0	0	0
gene_5900	2.26362898715487	2.4665639491853	892	Positive regulator of purine utilization	Nectria haematococca	Ophiostoma piceae			hypothetical protein NECHADRAFT_80988	1	P:transcription, DNA-dependent	-	N	16	6	8	8	0	0	0	0
gene_5933	17.3091945798977	3.29133249418151	498	Bifunctional solanapyrone synthase (Prosolanapyrone oxidase/cycloisomerase)	Togninia minima	Togninia minima	K00279	E1.5.99.12; cytokinin dehydrogenase [EC:1.5.99.12]	fad-binding oxidoreductase	1	F:oxidoreductase activity, acting on CH-OH group of donors	-	Y	10	158	78	10	16	2	0	0
gene_5937	35.0068119300748	2.41343476877796	976	Carbohydrate esterase family 9 protein	Grosmannia clavigera	Ophiostoma piceae			carbohydrate esterase family 9 protein	1	F:hydrolase activity	-	N	378	96	22	4	54	6	0	2
gene_595	36.7068179088802	3.33566108158358	520	General substrate transporter	Neurospora tetrasperma	Ophiostoma piceae			general substrate transporter	3	P:transmembrane transport; C:integral to membrane; F:substrate-specific transmembrane transporter activity	-	N	2	170	277	29	31	8	0	0
gene_5985	16.523163259575	2.29183154614148	561	Putative amidohydrolase ytcJ	Pestalotiopsis fici	Ophiostoma piceae	K07047	Unclassified; Poorly Characterized	amidohydrolase family protein	2	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds; F:hydrolase activity		N	71	40	61	65	26	7	0	0
gene_6.2	10.0497675589148	2.04771455644337	633	C6 zinc finger fungal transcription factor	Grosmannia clavigera	Ophiostoma piceae				6	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus		N	14	16	28	113	2	2	0	2
gene_6012	4.11030544790528	2.12569388774609	263	Exosome complex component rrp46 (Ribosomal RNA-processing protein 46)	Podospora anserina	Ophiostoma piceae			exosome complex subunit	1	P:mycelium development	-	N	16	4	4	56	3	2	0	0
gene_6031	3.99485744195642	2.07523769574113	1 156	Dolichol kinase sec59	Sordaria macrospora	Ophiostoma piceae	K00902	E2.7.1.108; dolichol kinase [EC:2.7.1.108]	dolichol kinase	1	F:transferase activity	-	N	24	18	7	14	8	0	0	0
gene_6065	5.14068948045213	3.49587151887109	149	Microsomal glutathione S-transferase	Grosmannia clavigera	Ophiostoma piceae	K00799	GST, gst; glutathione S-transferase [EC:2.5.1.18]	mapeg family protein	1	F:transferase activity		N	40	4	20	22	0	0	0	0
