Gene_ID	level	Log2FC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	ï..Gene_ID	C_T1_Rep1	C_T1_Rep2	C_T1_Rep3	C_T1_Rep4	C_T2_Rep1	C_T2_Rep2	C_T2_Rep3	C_T2_Rep4	protein_ID	transcript_ID
gene_5798	11.2557697012365	-0.370005553165352	660	Sialidase-like protein	Grosmannia clavigera	Ophiostoma piceae			sialidase-like protein	0	-		N	gene_5820	38	0	0	42	8	18	21	21	1984380	1984634
gene_5799	1.14403595140569	-1.71724184789282	220	RNA exonuclease	Grosmannia clavigera	Ophiostoma piceae	K13288	orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]	rna exonuclease	3	F:nucleic acid binding; F:exonuclease activity; C:intracellular		N	gene_5821	0	0	0	0	10	4	2	0	1984381	1984635
gene_58	17.7518157202766	0.619480005608778	263	Mitochondrial organizing structure protein 2 (MitOS2)	Grosmannia clavigera	Ophiostoma piceae			mitochondrial protein	0	-		Y	gene_61	55	2	8	39	37	9	10	51	1978621	1978875
gene_580	29.293329359188	0.168761136122688	1 300	RNA-binding effector protein	Grosmannia clavigera	Sporothrix schenckii			rna binding effector protein scp160	1	F:RNA binding		N	gene_582	106	6	8	30	137	26	20	46	1979142	1979396
gene_5800	7.97233103998676	-0.378409528688864	576	Uncharacterized oxidoreductase YjhC	Myceliophthora thermophila	Ophiostoma piceae			nad -binding protein	1	P:metabolic process	-	N	gene_5822	8	4	0	0	6	18	8	16	1984382	1984636
gene_5801	0.526487571569334	0.727687531389125	570	Polyamine transporter 4	Colletotrichum gloeosporioides	Ophiostoma piceae			major facilitator superfamily transporter	2	C:integral to membrane; P:transmembrane transport		N	gene_5823	10	0	0	0	2	0	0	0	1984383	1984637
gene_5802	1.6647935282078	-0.742443493803875	264	Putative uncharacterized protein	Paracoccidioides brasiliensis	Ophiostoma piceae			flavin-nucleotide-binding protein	3	P:oxidation-reduction process; F:oxidoreductase activity; F:FMN binding		N	gene_5824	11	0	0	0	4	4	2	4	1984384	1984638
gene_5803	12.7435017140412	0.181200341868858	909	Transcriptional regulatory protein moc3 (Multicopy suppressor of overexpressed cyr1 protein 3)	Capronia coronata	Ophiostoma piceae			transcription factor moc3	1	P:transcription, DNA-dependent	-	N	gene_5825	50	0	8	8	38	16	12	16	1984385	1984639
gene_5804	6.53737967269934	-0.852834018197171	320	2-dehydropantoate 2-reductase	Grosmannia clavigera	Ophiostoma piceae			2-dehydropantoate 2-reductase	2	F:binding; F:oxidoreductase activity	-	N	gene_5826	22	0	0	16	42	10	6	12	1984386	1984640
gene_5805	7.50525405134159	-0.151219115408635	560	Acetamidase	Grosmannia clavigera	Ophiostoma piceae			general amidase	2	F:carbon-nitrogen ligase activity, with glutamine as amido-N-donor; F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	EC:6.3.5.0; EC:3.5.1.0	N	gene_5827	28	2	0	10	16	14	2	20	1984387	1984641
gene_5806	1.34820173974204	-1.29259481121897	522	MFS transporter, ACS family, allantoate permease	Capronia coronata	Ophiostoma piceae			major facilitator superfamily protein	2	P:transmembrane transport; C:integral to membrane	-	N	gene_5828	4	0	0	0	6	0	4	8	1984388	1984642
gene_5807	16.0914160736703	0.00341034938841652	419	Protein KES1 (Oxysterol-binding protein homolog 4)	Pestalotiopsis fici	Ophiostoma piceae			oxysterol-binding protein	14	C:extrinsic to membrane; F:phosphatidylinositol-4-phosphate binding; P:post-Golgi vesicle-mediated transport; P:maintenance of cell polarity; C:Golgi membrane; F:sterol transporter activity; P:positive regulation of phosphatase activity; P:exocytosis; F:phosphatidylinositol-4,5-bisphosphate binding; P:sterol transport; F:oxysterol binding; F:cholesterol binding; P:endocytosis; F:phosphatidic acid binding	-	N	gene_5829	36	4	4	19	38	7	19	57	1984389	1984643
gene_5808	8.31186891038656	-0.804254932768523	864	mRNA cleavage and polyadenylation specificity factor complex subunit	Grosmannia clavigera	Ophiostoma piceae	K06100	SYMPK; symplekin	mrna cleavage and polyadenylation specificity factor complex subunit	2	P:mRNA processing; C:nucleus	-	N	gene_5830	31	0	0	20	52	12	12	8	1984390	1984644
gene_5809	4.18867005704038	-0.524135830047474	75	Cytochrome oxidase assembly protein 3, mitochondrial	Grosmannia clavigera	Sporothrix schenckii			hypothetical protein CMQ_4904	0	-		N	gene_5831	8	0	0	17	16	6	8	4	1984391	1984645
gene_581	18.3495344718227	-0.0953661566437268	1 003	Serine/threonine-protein kinase MST20	Grosmannia clavigera	Ophiostoma piceae	K04409	PAK1; p21-activated kinase 1 [EC:2.7.11.1]	ste ste20 paka protein kinase	3	P:phosphorylation; F:protein kinase activity; F:nucleotide binding	-	N	gene_583	48	0	6	50	72	12	24	40	1979143	1979397
gene_5810	28.9717698024783	-0.560138734100712	986	Transcriptional regulatory protein	Grosmannia clavigera	Ophiostoma piceae			transcriptional regulatory protein	0	-		N	gene_5832	28	2	12	39	134	18	38	91	1984392	1984646
gene_5811	7.46838865552963	-0.190319129078533	609	Nucleolar protein 12	Magnaporthe oryzae	Ophiostoma piceae	K14837	NOP12; nucleolar protein 12	nucleolar protein 12	7	F:nucleic acid binding; F:nucleotide binding; F:RNA binding; P:rRNA processing; P:ribosome biogenesis; C:nucleolus; C:nucleus		N	gene_5833	20	0	2	21	29	4	8	24	1984393	1984647
gene_5812	75.937039020228	0.237074799188726	453	Tubulin alpha chain (Alpha-tubulin)	Colletotrichum graminicola	Sporothrix schenckii	K07374	TUBA; tubulin alpha	tubulin alpha chain	8	C:microtubule; P:protein polymerization; P:GTP catabolic process; P:microtubule-based movement; F:GTPase activity; F:structural molecule activity; C:cytoplasm; F:GTP binding	-	N	gene_5834	279	4	32	130	201	54	95	150	1984394	1984648
gene_5813	8.21721521401307	1.39598200285008	521	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4436	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_5835	16	0	10	7	19	1	4	12	1984395	1984649
gene_5814	2.07107815202725	0.0785066780093596	967	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4869	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_5836	2	0	2	0	10	0	0	10	1984396	1984650
gene_5815	17.5893144737175	-2.05183389049868	423	Aldose 1-epimerase (Galactose mutarotase)	Grosmannia clavigera	Ophiostoma piceae	K01785	E5.1.3.3, galM; aldose 1-epimerase [EC:5.1.3.3]	aldose 1-epimerase	3	F:carbohydrate binding; P:hexose metabolic process; F:isomerase activity	-	Y	gene_5837	12	0	4	8	30	20	34	110	1984397	1984651
gene_5816	0.124018454995642	-0.319660601727373	160	Chromosome transmission fidelity protein 8	Nectria haematococca	Ophiostoma piceae	K11270	CTF8; chromosome transmission fidelity protein 8	sister chromatid cohesion protein ctf8	0	-		N	gene_5838	0	0	0	0	0	0	0	2	1984398	1984652
gene_5817	6.33691370538438	-1.44792961895015	550	Diphthamide biosynthesis protein	Grosmannia clavigera	Ophiostoma piceae			diphthamide biosynthesis protein	2	P:peptidyl-diphthamide biosynthetic process from peptidyl-histidine; C:cytoplasm	-	N	gene_5839	16	0	0	10	20	10	8	30	1984399	1984653
gene_5818	72.0133205185405	0.277017582777202	211	40S ribosomal protein S6	Grosmannia clavigera	Ophiostoma piceae	K02991	RP-S6e, RPS6; small subunit ribosomal protein S6e	40s ribosomal protein s6	5	F:structural constituent of ribosome; P:rRNA processing; C:cytosolic small ribosomal subunit; P:ribosomal small subunit biogenesis; P:translation	-	N	gene_5840	202	21	12	114	163	66	68	158	1984400	1984654
gene_5819	13.0731611553497	-0.793889638828808	324	Ribose-phosphate pyrophosphokinase	Beauveria bassiana	Ophiostoma piceae	K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	ribose-phosphate pyrophosphokinase 3	7	P:nucleotide biosynthetic process; F:kinase activity; P:phosphorylation; P:ribonucleoside monophosphate biosynthetic process; F:ribose phosphate diphosphokinase activity; F:magnesium ion binding; P:nucleoside metabolic process	EC:2.7.6.1	N	gene_5841	60	0	0	26	59	10	24	35	1984401	1984655
gene_582	46.4624290809864	-0.347079425695106	370	Short chain dehydrogenase reductase	Grosmannia clavigera	Ophiostoma piceae	K13236	DECR1; 2,4-dienoyl-CoA reductase, mitochondrial [EC:1.3.1.34]	d-arabinitol 2-dehydrogenase	3	F:oxidoreductase activity; P:oxidation-reduction process; F:nucleotide binding	-	N	gene_584	280	2	4	57	284	26	66	73	1979144	1979398
gene_5820	17.703555735588	-0.384937992880521	95	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4722	4	C:cellular_component; F:serine-type endopeptidase activity; P:negative regulation of catalytic activity; F:identical protein binding		Y	gene_5842	105	0	4	12	78	15	27	34	1984402	1984656
gene_5821	17.4871157030403	-0.0405890164934663	779	Microtubule-binding protein (Hook)	Grosmannia clavigera	Ophiostoma piceae			microtubule binding protein	3	C:cytoplasm; P:microtubule cytoskeleton organization; F:microtubule binding		N	gene_5843	49	2	4	39	62	16	23	29	1984403	1984657
gene_5822	22.9279433189641	-1.19536917790207	4 249	E3 ubiquitin-protein ligase TOM1-like	Trichoderma atroviride	Ophiostoma piceae	K10592	HUWE1, MULE, ARF-BP1; E3 ubiquitin-protein ligase HUWE1 [EC:6.3.2.19]	e3 ubiquitin-protein ligase ptr1 + rna transporter 1	3	F:acid-amino acid ligase activity; P:protein ubiquitination; C:intracellular part	EC:6.3.2.0	N	gene_5844	25	0	6	36	132	14	40	78	1984404	1984658
gene_5823	9.06274124274607	-1.13367921479405	589	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4627	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_5845	16	0	3	6	31	23	10	16	1984405	1984659
gene_5824	11.5883988345407	-1.14276818137757	692	Calcium dependent mitochondrial carrier protein	Grosmannia clavigera	Ophiostoma piceae	K14684	SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	calcium dependent mitochondrial carrier protein	2	C:membrane; P:transport	-	N	gene_5846	56	0	0	12	57	14	18	34	1984406	1984660
gene_5825	6.17809379459854	-1.34126550470756	537	RNA polymerase II holoenzyme cyclin-like subunit	Grosmannia clavigera	Sporothrix schenckii	K15161	CCNC, SSN8; cyclin C	c-type cyclin	4	C:DNA-directed RNA polymerase II, holoenzyme; P:regulation of transcription, DNA-dependent; F:protein kinase binding; P:regulation of cyclin-dependent protein kinase activity	-	N	gene_5847	24	0	0	6	22	10	12	18	1984407	1984661
gene_5826	6.97672892009711	-1.41688869145256	344	Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase	Togninia minima	Sporothrix schenckii			alpha-ketoglutarate-dependent -dichlorophenoxyacetate dioxygenase	3	P:oxidation-reduction process; F:oxidoreductase activity; F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen		N	gene_5848	2	0	2	8	19	6	16	32	1984408	1984662
gene_5827	42.3226114576136	-1.14034819504656	201	Putative uncharacterized protein	Gaeumannomyces graminis	Sporothrix schenckii			hypothetical protein GGTG_04296	0	-		N	gene_5849	66	0	14	42	223	23	89	127	1984409	1984663
gene_5828	15.0619272687677	-0.615881467171792	111	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			mitochondrial carrier protein pet8	3	C:integral to membrane; C:membrane; P:transport		N	gene_5850	11	0	6	32	60	26	4	48	1984410	1984664
gene_5829	12.5091399729254	-2.01050614282809	1 403	Transcription factor jumonji	Grosmannia clavigera	Ophiostoma piceae			transcription factor jumonji	1	F:DNA binding		N	gene_5851	22	0	0	16	26	44	6	43	1984411	1984665
gene_583	15.7927189754011	-0.19160588029689	1 169	Chromatin structure-remodeling complex subunit rsc9 (RSC complex subunit rsc9)	Grosmannia clavigera	Ophiostoma piceae	K11763	RSC9; chromatin structure-remodeling complex subunit RSC9	chromatin remodeling complex subunit	4	P:regulation of transcription, DNA-dependent; F:zinc ion binding; C:intracellular; F:DNA binding		N	gene_585	48	2	0	49	68	26	10	20	1979145	1979399
gene_5830	3.72695253749069	0.776174151693116	419	4-hydroxybenzoate polyprenyltransferase, mitochondrial	Botrytis cinerea	Ophiostoma piceae	K06125	COQ2; 4-hydroxybenzoate hexaprenyltransferase [EC:2.5.1.-]	4-hydroxybenzoate polyprenyl transferase	4	P:ubiquinone biosynthetic process; C:integral to membrane; F:prenyltransferase activity; F:DNA binding	-	N	gene_5852	8	0	4	2	6	4	2	4	1984412	1984666
gene_5831	211.435331308387	1.52745200811401	145	40S ribosomal protein S23-like protein	Magnaporthe oryzae	Ophiostoma piceae	K02973	RP-S23e, RPS23; small subunit ribosomal protein S23e	40s ribosomal protein s23	3	F:structural constituent of ribosome; C:small ribosomal subunit; P:translation	-	N	gene_5853	349	16	230	212	199	150	98	247	1984413	1984667
gene_5832	11.5139066620436	0.283099107401185	383	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4325	0	-		N	gene_5854	68	0	2	31	38	14	4	22	1984414	1984668
gene_5833	3.15161309346992	-2.00127821237269	450	Major facilitator superfamily transporter, monocarboxylate	Capronia epimyces	Ophiostoma piceae	K08184	SLC16A7; MFS transporter, MCP family, solute carrier family 16 (monocarboxylic acid transporters), member 7	monocarboxylate permease-like protein	2	C:integral to membrane; P:transmembrane transport		N	gene_5855	4	0	0	2	19	12	2	4	1984415	1984669
gene_5834	14.2302755480557	0.195892756223928	1 336	Activator of stress genes 1	Grosmannia clavigera	Ophiostoma piceae			c6 transcription	2	F:binding; P:transcription, DNA-dependent	-	N	gene_5856	30	0	10	18	63	4	12	38	1984416	1984670
gene_5835	4.10603232323159	-0.294829326397862	475	DUF895 domain membrane protein	Colletotrichum orbiculare	Ophiostoma piceae			duf895 domain membrane protein	5	C:integral to membrane; P:transmembrane transport; P:oxidation-reduction process; F:oxidoreductase activity, acting on CH-OH group of donors; F:flavin adenine dinucleotide binding		N	gene_5857	10	0	0	18	22	10	0	2	1984417	1984671
gene_5836	0	0	109	Putative uncharacterized protein	 				---NA---	0	-		N	gene_5858	0	0	0	0	0	0	0	0	1984418	1984672
gene_5837	5.69171807642977	0.183295512755315	348	Transmembrane protein 53	Grosmannia clavigera	Ophiostoma piceae			duf829 domain containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_5859	24	0	4	0	8	6	8	10	1984419	1984673
gene_5838	9.01132388049304	-0.959647508121568	442	Fructose-2,6-bisphosphatase	Grosmannia clavigera	Ophiostoma piceae	K01103	PFKFB; 6-phosphofructo-2-kinase / fructose-2,6-bisphosphatase [EC:2.7.1.105 3.1.3.46]	fructose- -bisphosphatase	7	P:fructose metabolic process; F:fructose-2,6-bisphosphate 2-phosphatase activity; F:6-phosphofructo-2-kinase activity; P:phosphorylation; P:fructose 2,6-bisphosphate metabolic process; P:glucose metabolic process; F:ATP binding	EC:3.1.3.46; EC:2.7.1.105	N	gene_5860	18	0	0	28	23	15	12	30	1984420	1984674
gene_5839	14.8743542276637	1.07024159604139	626	ATP-dependent RNA helicase HAS1	Grosmannia clavigera	Ophiostoma piceae	K13179	DDX18, HAS1; ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13]	atp-dependent rna helicase has1	5	F:RNA binding; C:nucleolus; P:rRNA processing; F:ATP-dependent helicase activity; F:ATP binding	-	N	gene_5861	58	6	2	28	21	13	4	26	1984421	1984675
gene_584	11.3130552916852	-2.12754128609627	687	Methylenetetrahydrofolate reductase	Grosmannia clavigera	Ophiostoma piceae	K00297	E1.5.1.20, metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	methylenetetrahydrofolate reductase	3	P:methionine metabolic process; F:methylenetetrahydrofolate reductase (NADPH) activity; P:oxidation-reduction process	EC:1.5.1.20	N	gene_586	10	0	0	18	66	20	22	30	1979146	1979400
gene_5840	3.1238153076317	-0.641024026340747	568	Histidine acid phosphatase	Grosmannia clavigera	Ophiostoma piceae			histidine acid phosphatase	1	F:acid phosphatase activity		N	gene_5862	18	0	0	4	8	4	6	8	1984422	1984676
gene_5841	9.57955382116318	-0.161272722894637	804	tRNAIle-lysidine synthase	Grosmannia clavigera	Ophiostoma piceae			pp-loop family protein	5	F:ATP binding; C:cytoplasm; P:tRNA processing; F:nucleotide binding; F:ligase activity, forming carbon-nitrogen bonds		Y	gene_5863	36	0	4	12	44	7	20	4	1984423	1984677
gene_5842	1.43554334220772	-0.213565524940641	280	Uncharacterized mitochondrial carrier C12B10.09	Podospora anserina	Ophiostoma piceae	K15111	SLC25A26; solute carrier family 25 (mitochondrial S-adenosylmethionine transporter), member 26	mitochondrial carrier	2	P:transport; C:membrane	-	N	gene_5864	4	0	0	6	10	0	0	7	1984424	1984678
gene_5843	25.0510822128454	-0.383536636332286	1 142	UBP9-binding protein bun107 (Binding ubp9 protein of 107 kDa)	Grosmannia clavigera	Ophiostoma piceae	K15361	WDR48, UAF1; WD repeat-containing protein 48	wd repeat-containing protein 5b	0	-		N	gene_5865	66	0	8	52	57	22	36	82	1984425	1984679
gene_5844	14.7865746069277	0.63612849582162	269	SNARE complex subunit	Grosmannia clavigera	Ophiostoma piceae	K08501	STX8; syntaxin 8	snare domain-containing protein	2	P:biological_process; C:cellular_component		N	gene_5866	34	8	0	20	35	13	21	4	1984426	1984680
gene_5845	1.01751689259676	-1.60171257627004	999	WD40 repeat-like protein	Neurospora crassa	Ophiostoma piceae			wd domain-containing protein	0	-		N	gene_5867	0	0	0	0	0	0	3	11	1984427	1984681
gene_5846	4.95284440101441	-0.0448532941151217	372	Geranylgeranyl transferase type 2 alpha	Grosmannia clavigera	Ophiostoma piceae	K14050	RABGGTA; geranylgeranyl transferase type-2 subunit alpha [EC:2.5.1.60]	geranylgeranyl transferase type 2 alpha	1	F:transferase activity	-	N	gene_5868	34	0	0	12	17	6	4	10	1984428	1984682
gene_5847	3.43035819918163	-0.539936581746588	625	Far upstream element-binding protein	Grosmannia clavigera	Ophiostoma piceae	K13210	FUBP; far upstream element-binding protein	kh domain-containing protein	1	F:RNA binding		N	gene_5869	19	0	0	6	19	0	6	12	1984429	1984683
gene_5848	1.79736192951797	-0.893785325007575	495	SET domain-containing protein C1709.13c	Grosmannia clavigera	Ophiostoma piceae			set domain containing protein	2	F:molecular_function; P:biological_process		N	gene_5870	4	0	0	4	20	0	4	2	1984430	1984684
gene_5849	0.609438545409593	0.20357660460733	207	Aspartyl protease Fragment	Pestalotiopsis fici	Sporothrix schenckii			acid partial	4	P:proteolysis; F:hydrolase activity; F:aspartic-type endopeptidase activity; F:peptidase activity		Y	gene_5871	8	0	0	0	0	0	0	4	1984431	1984685
gene_585	0.657580247484411	0.634314777490391	424	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6141	4	F:DNA binding; F:molecular_function; P:biological_process; C:cellular_component		N	gene_587	3	0	0	5	4	0	0	0	1979147	1979401
gene_5850	0.992242095955042	-0.663390090740798	236	Aspartic-type endopeptidase, putative	Pestalotiopsis fici	Pestalotiopsis fici			aspartic-type	6	P:proteolysis; F:hydrolase activity; F:aspartic-type endopeptidase activity; F:peptidase activity; C:extracellular region; P:pathogenesis		N	gene_5872	6	0	0	0	6	2	2	0	1984432	1984686
gene_5851	6.3160425727737	1.05597361846057	105	Putative uncharacterized protein	Sordaria macrospora	Ophiostoma piceae			unnamed protein product	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_5873	8	0	6	15	14	4	0	13	1984433	1984687
gene_5852	3.80785498502529	0.105752268476153	131	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4495	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_5874	14	0	2	5	32	0	0	10	1984434	1984688
gene_5853	5.46564274959049	-0.492678522040374	495	Delta(24)-sterol reductase (Diminuto/dwarf1/Seladin-1)	Grosmannia clavigera	Ophiostoma piceae			fad binding domain-containing protein	1	F:oxidoreductase activity, acting on CH-OH group of donors	-	N	gene_5875	22	0	0	16	6	4	18	8	1984435	1984689
gene_5854	3.36645013195904	0.888675802310044	145	Putative uncharacterized protein	Grosmannia clavigera	Grosmannia clavigera			hypothetical protein CMQ_4856	0	-		N	gene_5876	22	0	0	18	8	1	2	6	1984436	1984690
gene_5855	0.255436345005602	0.244122610633027	118	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	gene_5877	4	0	0	0	2	0	0	0	1984437	1984691
gene_5856	5.35961972092606	0.0397132900146499	728	Dynamin family protein	Villosiclava virens	Ophiostoma piceae			interferon-induced gtp-binding protein mx	1	P:nucleobase-containing compound metabolic process	-	N	gene_5878	24	0	0	22	32	2	6	8	1984438	1984692
gene_5857	0.910818937620188	-1.161406476573	341	Phosphoesterase, putative	Beauveria bassiana	Ophiostoma piceae			phosphoesterase-like protein	2	F:hydrolase activity; P:protein transport		N	gene_5879	2	0	0	0	12	0	0	6	1984439	1984693
gene_5858	42.8611805613538	-0.837610840623572	1 404	Extragenic suppressor of kinetochore protein 1	Grosmannia clavigera	Ophiostoma piceae	K15501	PPP6R3, SAPS3; serine/threonine-protein phosphatase 6 regulatory subunit 3	extragenic suppressor of kinetochore protein	5	P:chromosome segregation; P:signal transduction; C:nucleus; C:cytosol; C:centromeric heterochromatin	-	N	gene_5880	81	2	8	82	197	34	72	122	1984440	1984694
gene_5859	20.1765731221112	-0.459895549575479	542	Hexose transporter 2	Thielavia terrestris	Ophiostoma piceae			general substrate transporter	3	P:transmembrane transport; C:integral to membrane; F:transmembrane transporter activity	-	Y	gene_5881	9	0	12	28	53	14	26	80	1984441	1984695
gene_586	3.71808331611419	-0.672532573246054	279	PQ loop repeat protein	Colletotrichum orbiculare	Ophiostoma piceae			pq loop repeat protein	0	-		N	gene_588	16	0	0	8	24	0	9	8	1979148	1979402
gene_5860	0	0	164	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4252	0	-		Y	gene_5882	0	0	0	0	0	0	0	0	1984442	1984696
gene_5861	2.2872958284326	-2.47886613037974	386	Alpha-ketoglutarate-dependent sulfonate dioxygenase	Capronia epimyces	Ophiostoma piceae			alpha-ketoglutarate-dependent sulfonate dioxygenase	2	F:oxidoreductase activity; P:oxidation-reduction process	-	N	gene_5883	0	0	0	0	10	14	0	0	1984443	1984697
gene_5862	0	0	520	Pantothenate transporter liz1	Capronia epimyces	Ophiostoma piceae			pantothenate transporter liz1	2	P:transmembrane transport; C:integral to membrane	-	N	gene_5884	0	0	0	0	0	0	0	0	1984444	1984698
gene_5863	24.6057347370944	0.0999880495351269	3 327	Vacuolar protein sorting-associated protein 13 (Suppression of the onset of impotence protein 1)	Grosmannia clavigera	Ophiostoma piceae			vacuolar protein sorting-associated protein 13	1	P:protein localization	-	N	gene_5885	76	0	8	72	116	2	46	34	1984445	1984699
gene_5864	8.13449945073405	-1.73092447611434	498	Halomucin	Ophiocordyceps sinensis	Ophiostoma piceae			hypothetical protein GLRG_08257	0	-		N	gene_5886	4	0	2	6	20	8	18	43	1984446	1984700
gene_5865	0.731938264346521	0.225779179562118	634	Nitrogen assimilation transcription factor nirA	Trichosporon asahii	Trichosporon asahii			c6 transcription factor	9	P:transcription from RNA polymerase II promoter; F:DNA binding; C:nucleus; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; P:regulation of transcription, DNA-dependent; F:metal ion binding; P:transcription, DNA-dependent		N	gene_5887	3	0	0	4	2	0	2	0	1984447	1984701
gene_5866	20.3334968513148	-0.0132024359136628	559	Methylmalonate-semialdehyde dehydrogenase	Colletotrichum orbiculare	Ophiostoma piceae	K00140	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	methylmalonate-semialdehyde dehydrogenase	2	F:methylmalonate-semialdehyde dehydrogenase (acylating) activity; P:oxidation-reduction process	EC:1.2.1.27	N	gene_5888	50	0	12	26	74	12	32	36	1984448	1984702
gene_5867	11.6444192632434	0.151728617758722	501	4-aminobutyrate aminotransferase	Colletotrichum gloeosporioides	Ophiostoma piceae	K13524	ABAT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]	4-aminobutyrate aminotransferase	3	P:gamma-aminobutyric acid catabolic process; F:pyridoxal phosphate binding; F:4-aminobutyrate transaminase activity	EC:2.6.1.19	N	gene_5889	41	0	6	18	24	10	10	34	1984449	1984703
gene_5868	3.8627665960077	-0.0674611825113137	858	Positive regulator of purine utilization	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain containing protein	3	F:metal ion binding; P:transcription from RNA polymerase II promoter; P:regulation of transcription, DNA-dependent	-	N	gene_5890	25	0	0	10	12	6	2	8	1984450	1984704
gene_5869	0.373677636482237	-0.805172967404351	361	Protocatechuate-dioxygenase subunit beta	Grosmannia clavigera	Ophiostoma piceae	K05713	mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]	protocatechuate -dioxygenase subunit beta	4	F:ferrous iron binding; P:cellular aromatic compound metabolic process; F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen; P:oxidation-reduction process	EC:1.13.11.0	N	gene_5891	0	0	0	0	10	0	0	0	1984451	1984705
gene_587	4.09095704183694	0.550312573824688	566	Uncharacterized transcriptional regulatory protein C1327.01c	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain containing protein	3	F:metal ion binding; P:transcription from RNA polymerase II promoter; P:regulation of transcription, DNA-dependent	-	N	gene_589	46	0	0	6	8	7	0	5	1979149	1979403
gene_5870	0.248036909991284	-0.581181363123441	326	Isoflavone reductase family protein	Stachybotrys chartarum	Ophiostoma piceae			isoflavone reductase family protein	3	F:nucleotide binding; P:oxidation-reduction process; F:oxidoreductase activity		N	gene_5892	0	0	0	0	0	0	0	4	1984452	1984706
gene_5871	0	0	345	Glycerate dehydrogenase	Stachybotrys chartarum	Ophiostoma piceae	K00018	hprA; glycerate dehydrogenase [EC:1.1.1.29]	glycerate dehydrogenase	1	F:binding	-	N	gene_5893	0	0	0	0	0	0	0	0	1984453	1984707
gene_5872	13.8953109300191	-0.253716841454152	292	Class II Aldolase and Adducin domain-containing protein	Stachybotrys chartarum	Ophiostoma piceae			class ii aldolase adducin domain-containing protein	3	P:transmembrane transport; F:metal ion binding; C:integral to membrane	-	N	gene_5894	61	0	4	21	30	10	18	50	1984454	1984708
gene_5873	21.779704182209	-0.4210373706713	503	Mannitol 2-dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K00045	E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]	mannitol	5	P:mannitol metabolic process; F:NAD binding; P:oxidation-reduction process; F:mannitol 2-dehydrogenase activity; F:NADP binding	EC:1.1.1.67	N	gene_5895	127	0	0	47	99	18	31	47	1984455	1984709
gene_5874	1.89586166666787	0.455352902717244	817	Positive regulator of purine utilization	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain containing protein	2	P:transcription, DNA-dependent; F:binding	-	N	gene_5896	26	0	0	0	10	0	2	2	1984456	1984710
