transcriptId	proteinId
580822	580822
580863	580863
580864	580864
580870	580870
580883	580883
580884	580884
580886	580886
580888	580888
580889	580889
580890	580890
580892	580892
580894	580894
580896	580896
580898	580898
580899	580899
580901	580901
580902	580902
580905	580905
580906	580906
580909	580909
580911	580911
580918	580918
580921	580921
580923	580923
580927	580927
580932	580932
580934	580934
580943	580943
580946	580946
580949	580949
580950	580950
580953	580953
580954	580954
581003	581003
581004	581004
581005	581005
581008	581008
581010	581010
581012	581012
581015	581015
581018	581018
581019	581019
581023	581023
581027	581027
581028	581028
581033	581033
581037	581037
581038	581038
581039	581039
581041	581041
581042	581042
581044	581044
581045	581045
581047	581047
581052	581052
581053	581053
581054	581054
581058	581058
581061	581061
581062	581062
581070	581070
581071	581071
581076	581076
581077	581077
581080	581080
581084	581084
581085	581085
581087	581087
581089	581089
581090	581090
581091	581091
581093	581093
581095	581095
581097	581097
581098	581098
581182	581182
581183	581183
581188	581188
581193	581193
581195	581195
581196	581196
581202	581202
581210	581210
581213	581213
581216	581216
581217	581217
581218	581218
581219	581219
581221	581221
581226	581226
581232	581232
581235	581235
581236	581236
581251	581251
581253	581253
581257	581257
581262	581262
581265	581265
581348	581348
581352	581352
581353	581353
581354	581354
581355	581355
581356	581356
581361	581361
581367	581367
581372	581372
581385	581385
581390	581390
581393	581393
581394	581394
581396	581396
581406	581406
581409	581409
581458	581458
581465	581465
581470	581470
581477	581477
581479	581479
581480	581480
581483	581483
581484	581484
581485	581485
581486	581486
581492	581492
581504	581504
581505	581505
581509	581509
581523	581523
581577	581577
581584	581584
581586	581586
581587	581587
581590	581590
581592	581592
581594	581594
581595	581595
581605	581605
581608	581608
581614	581614
581615	581615
581623	581623
581625	581625
581626	581626
581629	581629
581630	581630
581635	581635
581637	581637
581638	581638
581642	581642
581650	581650
581651	581651
581652	581652
581653	581653
581656	581656
581657	581657
581659	581659
581660	581660
581661	581661
581665	581665
581670	581670
581672	581672
581675	581675
581676	581676
581677	581677
581678	581678
581679	581679
581680	581680
581686	581686
581687	581687
581692	581692
581693	581693
581694	581694
581695	581695
581697	581697
581699	581699
581700	581700
581747	581747
581750	581750
581756	581756
581757	581757
581763	581763
581764	581764
581765	581765
581771	581771
581778	581778
581784	581784
581789	581789
581790	581790
581796	581796
581799	581799
581805	581805
581849	581849
581850	581850
581851	581851
581856	581856
581863	581863
581871	581871
581872	581872
581876	581876
581877	581877
581882	581882
581883	581883
581884	581884
581890	581890
581892	581892
581894	581894
581895	581895
581897	581897
581899	581899
581904	581904
581912	581912
581913	581913
581915	581915
581917	581917
581919	581919
581925	581925
581938	581938
581939	581939
581942	581942
581945	581945
581947	581947
581948	581948
581954	581954
581960	581960
581964	581964
581965	581965
581966	581966
581970	581970
581972	581972
581973	581973
581975	581975
582029	582029
582034	582034
582037	582037
582044	582044
582045	582045
582046	582046
582053	582053
582056	582056
582060	582060
582061	582061
582062	582062
582063	582063
582064	582064
582065	582065
582068	582068
582070	582070
582076	582076
582082	582082
582085	582085
582090	582090
582099	582099
582100	582100
582105	582105
582107	582107
582143	582143
582149	582149
582160	582160
582161	582161
582168	582168
582169	582169
582170	582170
582177	582177
582178	582178
582179	582179
582182	582182
582189	582189
582191	582191
582200	582200
582213	582213
582216	582216
582218	582218
582220	582220
582305	582305
582309	582309
582311	582311
582316	582316
582319	582319
582323	582323
582325	582325
582334	582334
582342	582342
582344	582344
582348	582348
582350	582350
582357	582357
582360	582360
582363	582363
582369	582369
582385	582385
582387	582387
582392	582392
582395	582395
582521	582521
582522	582522
582526	582526
582529	582529
582533	582533
582545	582545
582546	582546
582548	582548
582549	582549
582551	582551
582552	582552
582553	582553
582559	582559
582565	582565
582566	582566
582573	582573
582576	582576
582582	582582
582587	582587
582588	582588
582590	582590
582597	582597
582600	582600
582603	582603
582605	582605
582610	582610
582615	582615
582619	582619
582621	582621
582694	582694
582697	582697
582699	582699
582700	582700
582701	582701
582703	582703
582704	582704
582706	582706
582716	582716
582717	582717
582723	582723
582729	582729
582731	582731
582738	582738
582742	582742
582746	582746
582749	582749
582750	582750
582752	582752
582754	582754
582758	582758
582759	582759
582762	582762
582765	582765
582774	582774
582775	582775
582777	582777
582780	582780
582787	582787
582788	582788
582789	582789
582790	582790
582793	582793
582794	582794
582795	582795
582798	582798
582924	582924
582938	582938
582940	582940
582944	582944
582947	582947
582950	582950
582951	582951
582952	582952
582957	582957
582963	582963
582964	582964
582982	582982
583026	583026
583031	583031
583041	583041
583046	583046
583054	583054
583055	583055
583060	583060
583066	583066
583068	583068
583074	583074
583119	583119
583120	583120
583122	583122
583125	583125
583128	583128
583130	583130
583132	583132
583137	583137
583138	583138
583140	583140
583145	583145
583146	583146
583155	583155
583157	583157
583159	583159
583163	583163
583168	583168
583172	583172
583173	583173
583180	583180
583182	583182
583183	583183
583187	583187
583188	583188
583190	583190
583194	583194
583200	583200
583203	583203
583207	583207
583210	583210
583211	583211
583212	583212
583263	583263
583266	583266
583267	583267
583269	583269
583275	583275
583276	583276
583277	583277
583280	583280
583281	583281
583282	583282
583284	583284
583285	583285
583286	583286
583290	583290
583293	583293
583295	583295
583299	583299
583302	583302
583307	583307
583310	583310
583363	583363
583368	583368
583370	583370
583379	583379
583397	583397
583402	583402
583406	583406
583407	583407
583459	583459
583461	583461
583466	583466
583471	583471
583473	583473
583478	583478
583479	583479
583483	583483
583484	583484
583485	583485
583489	583489
583492	583492
583493	583493
583495	583495
583496	583496
583497	583497
583498	583498
583501	583501
583504	583504
583520	583520
583521	583521
583524	583524
583531	583531
583533	583533
583600	583600
583604	583604
583608	583608
583609	583609
583611	583611
583612	583612
583618	583618
583620	583620
583622	583622
583623	583623
583628	583628
583634	583634
583635	583635
583639	583639
583640	583640
583641	583641
583643	583643
583644	583644
583646	583646
583649	583649
583657	583657
583662	583662
583672	583672
583676	583676
583680	583680
583732	583732
583736	583736
583741	583741
583838	583838
583840	583840
583841	583841
583858	583858
583859	583859
583861	583861
583863	583863
583864	583864
583866	583866
583873	583873
583874	583874
583880	583880
583883	583883
583887	583887
583893	583893
583899	583899
583900	583900
583941	583941
583945	583945
583957	583957
583963	583963
583964	583964
583970	583970
584008	584008
584011	584011
584013	584013
584014	584014
584018	584018
584020	584020
584024	584024
584030	584030
584042	584042
584051	584051
584053	584053
584106	584106
584107	584107
584110	584110
584115	584115
584120	584120
584130	584130
584135	584135
584139	584139
584144	584144
584145	584145
584156	584156
584158	584158
584161	584161
584163	584163
584200	584200
584205	584205
584207	584207
584217	584217
584221	584221
584266	584266
584267	584267
584274	584274
584388	584388
584393	584393
584435	584435
584442	584442
584446	584446
584450	584450
584452	584452
584461	584461
584463	584463
584464	584464
584468	584468
584470	584470
584471	584471
584472	584472
584476	584476
584479	584479
584481	584481
584482	584482
584484	584484
584512	584512
584513	584513
584517	584517
584519	584519
584520	584520
584524	584524
584525	584525
584526	584526
584542	584542
584544	584544
584545	584545
584550	584550
584551	584551
584554	584554
584557	584557
584558	584558
584561	584561
584563	584563
584564	584564
584565	584565
584566	584566
584573	584573
584574	584574
584576	584576
584585	584585
584586	584586
584587	584587
584588	584588
584589	584589
584616	584616
584621	584621
584622	584622
584627	584627
584628	584628
584629	584629
584639	584639
584641	584641
584642	584642
584645	584645
584647	584647
584652	584652
584685	584685
584688	584688
584691	584691
584697	584697
584699	584699
584701	584701
584702	584702
584703	584703
584704	584704
584709	584709
584716	584716
584721	584721
584725	584725
584727	584727
584728	584728
584729	584729
584730	584730
584731	584731
584732	584732
584738	584738
584740	584740
584741	584741
584742	584742
584743	584743
584752	584752
584759	584759
584760	584760
584762	584762
584800	584800
584803	584803
584804	584804
584813	584813
584829	584829
584831	584831
584875	584875
584877	584877
584878	584878
584889	584889
584892	584892
584893	584893
584895	584895
584896	584896
584898	584898
584899	584899
584901	584901
584914	584914
584915	584915
584919	584919
584921	584921
584922	584922
584924	584924
584975	584975
584978	584978
584982	584982
584984	584984
584990	584990
584991	584991
584994	584994
585029	585029
585035	585035
585046	585046
585049	585049
585052	585052
585053	585053
585054	585054
585055	585055
585057	585057
585058	585058
585059	585059
585064	585064
585067	585067
585070	585070
585071	585071
585072	585072
585077	585077
585078	585078
585079	585079
585086	585086
585088	585088
585099	585099
585101	585101
585102	585102
585105	585105
585106	585106
585108	585108
585138	585138
585162	585162
585163	585163
585166	585166
585167	585167
585168	585168
585170	585170
585172	585172
585173	585173
585260	585260
585265	585265
585267	585267
585268	585268
585273	585273
585276	585276
585283	585283
585414	585414
585426	585426
585429	585429
585474	585474
585475	585475
585479	585479
585480	585480
585483	585483
585493	585493
585498	585498
585499	585499
585502	585502
585504	585504
585506	585506
585507	585507
585508	585508
585509	585509
585510	585510
585511	585511
585512	585512
585555	585555
585557	585557
585558	585558
585559	585559
585595	585595
585596	585596
585599	585599
585601	585601
585605	585605
585608	585608
585609	585609
585610	585610
585614	585614
585616	585616
585617	585617
585618	585618
585619	585619
585623	585623
585628	585628
585630	585630
585632	585632
585635	585635
585637	585637
585671	585671
585672	585672
585676	585676
585677	585677
585678	585678
585679	585679
585680	585680
585685	585685
585688	585688
585690	585690
585698	585698
585738	585738
585742	585742
585760	585760
585761	585761
585763	585763
585767	585767
585775	585775
585776	585776
585856	585856
585858	585858
585863	585863
585864	585864
585867	585867
585869	585869
585874	585874
585875	585875
585877	585877
585887	585887
585891	585891
585895	585895
585896	585896
585927	585927
585930	585930
585933	585933
585936	585936
585939	585939
585947	585947
585948	585948
585951	585951
585956	585956
585957	585957
586003	586003
586007	586007
586051	586051
586052	586052
586054	586054
586055	586055
586060	586060
586061	586061
586063	586063
586065	586065
586066	586066
586068	586068
586074	586074
586077	586077
586078	586078
586084	586084
586120	586120
586121	586121
586125	586125
586198	586198
586202	586202
586203	586203
586204	586204
586283	586283
586290	586290
586292	586292
586317	586317
586323	586323
586324	586324
586325	586325
586327	586327
586328	586328
586330	586330
586331	586331
586332	586332
586337	586337
586343	586343
586344	586344
586348	586348
586349	586349
586355	586355
586363	586363
586364	586364
586367	586367
586369	586369
586371	586371
586431	586431
586432	586432
586441	586441
586480	586480
586516	586516
586518	586518
586524	586524
586559	586559
586560	586560
586561	586561
586562	586562
586563	586563
586567	586567
586570	586570
586571	586571
586572	586572
586577	586577
586578	586578
586581	586581
586583	586583
586585	586585
586590	586590
586591	586591
586592	586592
586593	586593
586594	586594
586595	586595
586673	586673
586725	586725
586728	586728
586732	586732
586734	586734
586736	586736
586742	586742
586744	586744
586750	586750
586752	586752
586754	586754
586756	586756
586757	586757
586758	586758
586793	586793
586801	586801
586802	586802
586806	586806
586808	586808
586809	586809
586811	586811
586812	586812
586814	586814
586815	586815
586823	586823
586824	586824
586826	586826
586856	586856
586858	586858
586863	586863
586864	586864
586866	586866
586870	586870
586871	586871
586872	586872
586879	586879
586886	586886
586918	586918
586934	586934
586969	586969
586976	586976
586980	586980
586985	586985
586986	586986
586988	586988
587034	587034
587036	587036
587043	587043
587044	587044
587049	587049
587054	587054
587061	587061
587096	587096
587106	587106
587142	587142
587147	587147
587185	587185
587187	587187
587188	587188
587191	587191
587192	587192
587193	587193
587194	587194
587195	587195
587197	587197
587198	587198
587200	587200
587208	587208
587214	587214
587215	587215
587295	587295
587298	587298
587303	587303
587305	587305
587308	587308
587314	587314
587315	587315
587317	587317
587318	587318
587319	587319
587320	587320
587321	587321
587323	587323
587324	587324
587330	587330
587333	587333
587376	587376
587377	587377
587378	587378
587379	587379
587382	587382
587418	587418
587419	587419
587420	587420
587421	587421
587423	587423
587426	587426
587430	587430
587434	587434
587439	587439
587440	587440
587482	587482
587490	587490
587493	587493
587540	587540
587544	587544
587549	587549
587552	587552
587573	587573
587575	587575
587583	587583
587584	587584
587619	587619
587622	587622
587624	587624
587625	587625
587629	587629
587631	587631
587634	587634
587639	587639
587641	587641
587669	587669
587675	587675
587677	587677
587692	587692
587693	587693
587695	587695
587724	587724
587725	587725
587731	587731
587783	587783
587785	587785
587814	587814
587818	587818
587825	587825
587827	587827
587834	587834
587835	587835
587837	587837
587839	587839
587845	587845
587846	587846
587875	587875
587889	587889
587890	587890
587891	587891
587894	587894
587895	587895
587897	587897
587900	587900
587903	587903
587904	587904
587906	587906
587907	587907
587908	587908
587909	587909
587928	587928
587930	587930
587931	587931
587932	587932
587933	587933
587934	587934
587936	587936
587937	587937
587938	587938
587939	587939
587941	587941
587942	587942
587944	587944
587953	587953
588013	588013
588014	588014
588015	588015
588020	588020
588044	588044
588050	588050
588061	588061
588062	588062
588064	588064
588067	588067
588069	588069
588083	588083
588106	588106
588107	588107
588111	588111
588112	588112
588130	588130
588138	588138
588139	588139
588142	588142
588159	588159
588164	588164
588165	588165
588167	588167
588168	588168
588173	588173
588174	588174
588180	588180
588185	588185
588186	588186
588188	588188
588200	588200
588214	588214
588236	588236
588238	588238
588241	588241
588243	588243
588244	588244
588245	588245
588246	588246
588247	588247
588248	588248
588249	588249
588250	588250
588264	588264
588266	588266
588267	588267
588269	588269
588273	588273
588274	588274
588275	588275
588321	588321
588323	588323
588324	588324
588327	588327
588342	588342
588346	588346
588349	588349
588351	588351
588354	588354
588387	588387
588388	588388
588390	588390
588394	588394
588399	588399
588400	588400
588401	588401
588440	588440
588459	588459
588518	588518
588522	588522
588539	588539
588565	588565
588567	588567
588568	588568
588572	588572
588573	588573
588574	588574
588577	588577
588615	588615
588631	588631
588632	588632
588647	588647
588650	588650
588651	588651
588655	588655
588657	588657
588659	588659
588660	588660
588696	588696
588708	588708
588710	588710
588711	588711
588725	588725
588731	588731
588736	588736
588747	588747
588750	588750
588751	588751
588752	588752
588763	588763
588776	588776
588812	588812
588813	588813
588814	588814
588828	588828
588830	588830
588831	588831
588832	588832
588833	588833
588843	588843
588854	588854
588857	588857
588875	588875
588876	588876
588881	588881
588907	588907
588910	588910
588913	588913
588920	588920
588923	588923
588926	588926
588929	588929
588948	588948
588955	588955
588956	588956
588973	588973
588976	588976
588978	588978
588979	588979
588982	588982
588983	588983
588984	588984
588985	588985
588986	588986
589006	589006
589010	589010
589031	589031
589034	589034
589035	589035
589054	589054
589075	589075
589076	589076
589079	589079
589080	589080
589103	589103
589105	589105
589110	589110
589122	589122
589123	589123
589131	589131
589132	589132
589133	589133
589135	589135
589171	589171
589174	589174
589194	589194
589197	589197
589214	589214
589220	589220
589241	589241
589246	589246
589634	589634
589637	589637
589638	589638
589644	589644
589645	589645
589646	589646
589654	589654
589658	589658
589659	589659
589678	589678
589694	589694
589737	589737
589740	589740
589750	589750
589753	589753
589764	589764
589768	589768
589769	589769
589771	589771
589772	589772
589787	589787
589790	589790
589792	589792
589793	589793
589794	589794
589810	589810
589817	589817
590214	590214
590215	590215
590216	590216
590233	590233
590234	590234
590258	590258
590262	590262
590277	590277
590279	590279
590280	590280
590298	590298
590299	590299
590301	590301
590313	590313
590314	590314
590316	590316
590317	590317
590319	590319
590335	590335
590338	590338
590339	590339
590341	590341
590358	590358
590359	590359
590360	590360
590370	590370
590372	590372
590376	590376
590381	590381
590396	590396
590397	590397
590400	590400
590401	590401
590402	590402
590403	590403
590404	590404
590407	590407
590447	590447
590448	590448
590449	590449
590453	590453
590455	590455
590480	590480
590488	590488
590521	590521
590535	590535
590536	590536
590537	590537
590540	590540
590554	590554
590561	590561
590564	590564
590618	590618
590620	590620
590651	590651
590688	590688
590689	590689
590691	590691
590692	590692
590727	590727
590744	590744
590771	590771
590789	590789
590807	590807
590837	590837
590839	590839
590909	590909
590917	590917
590929	590929
590930	590930
590932	590932
590942	590942
590943	590943
590945	590945
590946	590946
590961	590961
590964	590964
590966	590966
590979	590979
590982	590982
590991	590991
590992	590992
591012	591012
591016	591016
591029	591029
591030	591030
591031	591031
591032	591032
591033	591033
591035	591035
591051	591051
591120	591120
591170	591170
591171	591171
591187	591187
591188	591188
591192	591192
591223	591223
591232	591232
591234	591234
591235	591235
591239	591239
591240	591240
591242	591242
591243	591243
591256	591256
591282	591282
591283	591283
591293	591293
591299	591299
591303	591303
591318	591318
591319	591319
591320	591320
591321	591321
591333	591333
591334	591334
591335	591335
591338	591338
591340	591340
591355	591355
591361	591361
591362	591362
591363	591363
591367	591367
591377	591377
591378	591378
591380	591380
591381	591381
591382	591382
591383	591383
591392	591392
591401	591401
591402	591402
591419	591419
591425	591425
591434	591434
591435	591435
591442	591442
591443	591443
591445	591445
591446	591446
591447	591447
591472	591472
591480	591480
591484	591484
591485	591485
591486	591486
591496	591496
591500	591500
591516	591516
591528	591528
591529	591529
591530	591530
591532	591532
591533	591533
591534	591534
591563	591563
591565	591565
591566	591566
591568	591568
591580	591580
591582	591582
591584	591584
591585	591585
591606	591606
591626	591626
591627	591627
591628	591628
591629	591629
591640	591640
591642	591642
591644	591644
591653	591653
591655	591655
592066	592066
592078	592078
592081	592081
592083	592083
592098	592098
592141	592141
592153	592153
592400	592400
592408	592408
592416	592416
592419	592419
592424	592424
592429	592429
592440	592440
592441	592441
592448	592448
592467	592467
592473	592473
592490	592490
592498	592498
592512	592512
592514	592514
592515	592515
592525	592525
592527	592527
592533	592533
592541	592541
592552	592552
592553	592553
592566	592566
592568	592568
592569	592569
592573	592573
592595	592595
592625	592625
592632	592632
592634	592634
592645	592645
592959	592959
592966	592966
592993	592993
593000	593000
593010	593010
593018	593018
593023	593023
593030	593030
593031	593031
593032	593032
593044	593044
593051	593051
593058	593058
593069	593069
593079	593079
593088	593088
593089	593089
593112	593112
593124	593124
593125	593125
593132	593132
593152	593152
593168	593168
593172	593172
593173	593173
593178	593178
593197	593197
593208	593208
593217	593217
593230	593230
593232	593232
593233	593233
593240	593240
593248	593248
593257	593257
593258	593258
593271	593271
593296	593296
593297	593297
593299	593299
593309	593309
593310	593310
593311	593311
593312	593312
593317	593317
593332	593332
593333	593333
593334	593334
593339	593339
593341	593341
593357	593357
593364	593364
593365	593365
593367	593367
593408	593408
593409	593409
593410	593410
593413	593413
593431	593431
593455	593455
593481	593481
593523	593523
593533	593533
593536	593536
593541	593541
593559	593559
593570	593570
593571	593571
593583	593583
593589	593589
593592	593592
593597	593597
593598	593598
593602	593602
593617	593617
593622	593622
593623	593623
593626	593626
593663	593663
593665	593665
593667	593667
593668	593668
593724	593724
593725	593725
593729	593729
594011	594011
594017	594017
594023	594023
594031	594031
594043	594043
594047	594047
594048	594048
594061	594061
594070	594070
594091	594091
594093	594093
594094	594094
594104	594104
594160	594160
594165	594165
594176	594176
594182	594182
594187	594187
594190	594190
594221	594221
594224	594224
594225	594225
594226	594226
594232	594232
594235	594235
594239	594239
594255	594255
594256	594256
594268	594268
594274	594274
594276	594276
594286	594286
594287	594287
594288	594288
594290	594290
594291	594291
594300	594300
594306	594306
594310	594310
594316	594316
594317	594317
594326	594326
594329	594329
594332	594332
594346	594346
594355	594355
594359	594359
594361	594361
594362	594362
594363	594363
594364	594364
594377	594377
594390	594390
594398	594398
594410	594410
594672	594672
594682	594682
594683	594683
594688	594688
594691	594691
594698	594698
594705	594705
594706	594706
594707	594707
594711	594711
594744	594744
594751	594751
594754	594754
594755	594755
594762	594762
594763	594763
594770	594770
594773	594773
594774	594774
594775	594775
594776	594776
594777	594777
594778	594778
594792	594792
594793	594793
594794	594794
594797	594797
594801	594801
594805	594805
594806	594806
595100	595100
595111	595111
595117	595117
595118	595118
595125	595125
595128	595128
595136	595136
595137	595137
595138	595138
595143	595143
595147	595147
595148	595148
595149	595149
595150	595150
595151	595151
595152	595152
595153	595153
595154	595154
595157	595157
595158	595158
595159	595159
595160	595160
595161	595161
595164	595164
595165	595165
595172	595172
595173	595173
595195	595195
595197	595197
595198	595198
595199	595199
595208	595208
595212	595212
595219	595219
595220	595220
595221	595221
595227	595227
595228	595228
595230	595230
595255	595255
595256	595256
595257	595257
595272	595272
595276	595276
595283	595283
595293	595293
595298	595298
595299	595299
595304	595304
595312	595312
595320	595320
595324	595324
595325	595325
595328	595328
595329	595329
595330	595330
595332	595332
595333	595333
595342	595342
595347	595347
595348	595348
595349	595349
595640	595640
595641	595641
595644	595644
595649	595649
595662	595662
595676	595676
595677	595677
595678	595678
595681	595681
595687	595687
595688	595688
595689	595689
595703	595703
595704	595704
595718	595718
595726	595726
595727	595727
595741	595741
595743	595743
595752	595752
595758	595758
595763	595763
595766	595766
595778	595778
595796	595796
595797	595797
595804	595804
595807	595807
595808	595808
595814	595814
595820	595820
595824	595824
595830	595830
595854	595854
595855	595855
595857	595857
595874	595874
595894	595894
595895	595895
595898	595898
595905	595905
595906	595906
595907	595907
595929	595929
595931	595931
595937	595937
595938	595938
595939	595939
595945	595945
595946	595946
595950	595950
595951	595951
595952	595952
595953	595953
595954	595954
595955	595955
595956	595956
595957	595957
595958	595958
595959	595959
595979	595979
595981	595981
595983	595983
595984	595984
595985	595985
595995	595995
596001	596001
596002	596002
596025	596025
596149	596149
596150	596150
596155	596155
596156	596156
596178	596178
596179	596179
596180	596180
596184	596184
596186	596186
596193	596193
596199	596199
596200	596200
596201	596201
596211	596211
596213	596213
596220	596220
596221	596221
596225	596225
596228	596228
596235	596235
596236	596236
596237	596237
596239	596239
596240	596240
596247	596247
596265	596265
596266	596266
596267	596267
596282	596282
596283	596283
596285	596285
596286	596286
596298	596298
596300	596300
596314	596314
596315	596315
596317	596317
596319	596319
596324	596324
596326	596326
596330	596330
596337	596337
596339	596339
596341	596341
596366	596366
596368	596368
596371	596371
596380	596380
596381	596381
596386	596386
596393	596393
596398	596398
596399	596399
596400	596400
596401	596401
596402	596402
596403	596403
596405	596405
596536	596536
596537	596537
596542	596542
596543	596543
596547	596547
596557	596557
596561	596561
596569	596569
596571	596571
596572	596572
596573	596573
596582	596582
596585	596585
596586	596586
596587	596587
596594	596594
596595	596595
596636	596636
596659	596659
596660	596660
596661	596661
596662	596662
596673	596673
596674	596674
596678	596678
596694	596694
596910	596910
596924	596924
597009	597009
597010	597010
597011	597011
597014	597014
597020	597020
597021	597021
597024	597024
597028	597028
597050	597050
597175	597175
597185	597185
597188	597188
597189	597189
597190	597190
597215	597215
597221	597221
597224	597224
597251	597251
597264	597264
597266	597266
597270	597270
597271	597271
597272	597272
597273	597273
597274	597274
597276	597276
597277	597277
597278	597278
597279	597279
597287	597287
597288	597288
597298	597298
597299	597299
597307	597307
597314	597314
597318	597318
597326	597326
597330	597330
597337	597337
597348	597348
597349	597349
597350	597350
597355	597355
597365	597365
597378	597378
597379	597379
597381	597381
597391	597391
597399	597399
597405	597405
597406	597406
597421	597421
597422	597422
597427	597427
597435	597435
597451	597451
597452	597452
597462	597462
597474	597474
597479	597479
597496	597496
597499	597499
597503	597503
597519	597519
597520	597520
597533	597533
597536	597536
597544	597544
597547	597547
597552	597552
597557	597557
597582	597582
597586	597586
597596	597596
597597	597597
597700	597700
597701	597701
597707	597707
597710	597710
597717	597717
597722	597722
597733	597733
597742	597742
597749	597749
597750	597750
597755	597755
597761	597761
597779	597779
597780	597780
579056	579056
579057	579057
579066	579066
579061	579061
579062	579062
579063	579063
579064	579064
579074	579074
579075	579075
579076	579076
579077	579077
579078	579078
579080	579080
579081	579081
579085	579085
579083	579083
579090	579090
579086	579086
579093	579093
579094	579094
579095	579095
579097	579097
579103	579103
579105	579105
579116	579116
579122	579122
579129	579129
579124	579124
579133	579133
579130	579130
579131	579131
579134	579134
579136	579136
579146	579146
579145	579145
579147	579147
579159	579159
579161	579161
579162	579162
579166	579166
579172	579172
579188	579188
579192	579192
579198	579198
579199	579199
579203	579203
579206	579206
579213	579213
579217	579217
579215	579215
579219	579219
579222	579222
579220	579220
579221	579221
579227	579227
579224	579224
579226	579226
579232	579232
579234	579234
579235	579235
579237	579237
579247	579247
579248	579248
579249	579249
579250	579250
579252	579252
579257	579257
579255	579255
579262	579262
579258	579258
579259	579259
579268	579268
579264	579264
579267	579267
579273	579273
579270	579270
579271	579271
579274	579274
579275	579275
579280	579280
579281	579281
579284	579284
579285	579285
579283	579283
579288	579288
579289	579289
579287	579287
579291	579291
579292	579292
579296	579296
579306	579306
579307	579307
579308	579308
579309	579309
579302	579302
579305	579305
579316	579316
579310	579310
579321	579321
579318	579318
579325	579325
579326	579326
579330	579330
579337	579337
579334	579334
579343	579343
579346	579346
579340	579340
579341	579341
579342	579342
579347	579347
579349	579349
579350	579350
579356	579356
579359	579359
579360	579360
579362	579362
579367	579367
579368	579368
579369	579369
579370	579370
579365	579365
579371	579371
579374	579374
579391	579391
579388	579388
579392	579392
579396	579396
579393	579393
579398	579398
579404	579404
579399	579399
579400	579400
579405	579405
579406	579406
579407	579407
579408	579408
579411	579411
579413	579413
579414	579414
579412	579412
579525	579525
579530	579530
579527	579527
579533	579533
579534	579534
579535	579535
579545	579545
579547	579547
579553	579553
579555	579555
579559	579559
579562	579562
579566	579566
579567	579567
579565	579565
579573	579573
579574	579574
579569	579569
579570	579570
579577	579577
579578	579578
579576	579576
579582	579582
579583	579583
579589	579589
579587	579587
579593	579593
579591	579591
579599	579599
579601	579601
579603	579603
579605	579605
579612	579612
579615	579615
579616	579616
579621	579621
579619	579619
579620	579620
579624	579624
579623	579623
579630	579630
579632	579632
579636	579636
579637	579637
579633	579633
579634	579634
579635	579635
579639	579639
579640	579640
579641	579641
579647	579647
579648	579648
579650	579650
579652	579652
579656	579656
579657	579657
579655	579655
579664	579664
579665	579665
579663	579663
579669	579669
579673	579673
579674	579674
579670	579670
579677	579677
579681	579681
579694	579694
579692	579692
579695	579695
579701	579701
579696	579696
579707	579707
579714	579714
579710	579710
579711	579711
579715	579715
579716	579716
579717	579717
579720	579720
579727	579727
579734	579734
579733	579733
579740	579740
579741	579741
579742	579742
579743	579743
579748	579748
579749	579749
579747	579747
579752	579752
579755	579755
579756	579756
579759	579759
579760	579760
579761	579761
579768	579768
579770	579770
579772	579772
579776	579776
579779	579779
579784	579784
579788	579788
579790	579790
579791	579791
579793	579793
579799	579799
579800	579800
579801	579801
579812	579812
579810	579810
579814	579814
579815	579815
579816	579816
579817	579817
579826	579826
579827	579827
579823	579823
579824	579824
579825	579825
579828	579828
579833	579833
579838	579838
579841	579841
579839	579839
579850	579850
579852	579852
579855	579855
579856	579856
579857	579857
579858	579858
579865	579865
579872	579872
579882	579882
579883	579883
579884	579884
579887	579887
579894	579894
579896	579896
579897	579897
579910	579910
579904	579904
579905	579905
579915	579915
579922	579922
579925	579925
579926	579926
579929	579929
580030	580030
580031	580031
580036	580036
580034	580034
580035	580035
580037	580037
580045	580045
580042	580042
580050	580050
580051	580051
580047	580047
580057	580057
580058	580058
580056	580056
580061	580061
580171	580171
580175	580175
580172	580172
580178	580178
580176	580176
580188	580188
580189	580189
580191	580191
580187	580187
580193	580193
580195	580195
580216	580216
580218	580218
580206	580206
580275	580275
580276	580276
580281	580281
580277	580277
580285	580285
580291	580291
580292	580292
580293	580293
580289	580289
580297	580297
580303	580303
580306	580306
580311	580311
580427	580427
580428	580428
580429	580429
580433	580433
580434	580434
580440	580440
580442	580442
580443	580443
580448	580448
580455	580455
580453	580453
580458	580458
580459	580459
580535	580535
580536	580536
580537	580537
580530	580530
580531	580531
580545	580545
580546	580546
580547	580547
580548	580548
580551	580551
580553	580553
580558	580558
580562	580562
580660	580660
580667	580667
580665	580665
580666	580666
580679	580679
580680	580680
580681	580681
580683	580683
580685	580685
580690	580690
580701	580701
580694	580694
580695	580695
580699	580699
580708	580708
580706	580706
580830	580830
580832	580832
580838	580838
580840	580840
580839	580839
580843	580843
580841	580841
580847	580847
580845	580845
580851	580851
580961	580961
580965	580965
580970	580970
580967	580967
580974	580974
580972	580972
580973	580973
580976	580976
580988	580988
580989	580989
580993	580993
580994	580994
580999	580999
580995	580995
580996	580996
581001	581001
581002	581002
581101	581101
581103	581103
581102	581102
581105	581105
581110	581110
581112	581112
581118	581118
581119	581119
581121	581121
581126	581126
581125	581125
581133	581133
581132	581132
581135	581135
581137	581137
581138	581138
