Gene_ID	Level	logFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	A_T1_Rep1	A_T1_Rep2	A_T1_Rep3	A_T1_Rep4	A_T2_Rep1	A_T2_Rep2	A_T2_Rep3	A_T2_Rep4
gene_5182	11.4184336184281	2.29257368144901	577	C2H2 finger domain containing protein	Grosmannia clavigera	Ophiostoma piceae			c2h2 finger domain containing protein	3	F:nucleic acid binding; F:zinc ion binding; C:intracellular		N	32	21	34	27	0	4	2	8
gene_5210	4.16490264268096	2.78207174677934	2 276	Separin (Cell division-associated protein bimB)	Grosmannia clavigera	Ophiostoma piceae	K02365	ESP1; separase [EC:3.4.22.49]	separin	3	P:proteolysis; F:peptidase activity; C:nucleus		N	23	14	16	2	0	0	0	2
gene_5239	9.5729490412688	2.07580212589883	138	Multistep phosphorelay regulator 1	Grosmannia clavigera	Ophiostoma piceae	K11232	YPD1; osomolarity two-component system, phosphorelay intermediate protein YPD1	hpt domain-containing protein	5	P:two-component signal transduction system (phosphorelay); F:signal transducer activity; P:biological_process; C:cellular_component; F:transferase activity		N	42	21	48	2	0	0	6	5
gene_5283	12.2899213083623	2.23480991662878	297	Chitin synthase export chaperone	Fusarium graminearum	Ophiostoma piceae			chitin synthase export chaperone	0	-		N	42	55	33	13	0	0	8	4
gene_5289	5.59761487666218	3.60824503308373	80	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			hypothetical protein GGTG_10749	3	F:molecular_function; P:biological_process; C:cellular_component		N	26	11	24	9	0	0	0	0
gene_5291	2.9183880925649	2.31527537411622	100	DASH complex subunit dad3 (Outer kinetochore protein dad3)	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily transporter	2	P:transmembrane transport; C:integral to membrane	-	N	9	2	12	8	0	0	0	2
gene_5313	1.71060406333957	2.14444065020702	369	Candidate lipase from carbohydrate esterase family ce10	Grosmannia clavigera	Ophiostoma piceae			candidate lipase from carbohydrate esterase family ce10	2	F:hydrolase activity; P:metabolic process		N	6	14	7	0	0	0	0	0
gene_5314	1.50148621248546	2.0010716775554	1 200	Ubiquitin-conjugating enzyme E2Q-like protein CG4502	Thielavia terrestris	Ophiostoma piceae	K10582	UBE2Q; ubiquitin-conjugating enzyme E2 Q [EC:6.3.2.19]	ubiquitin conjugating enzyme	1	F:catalytic activity	-	N	0	16	10	0	0	0	0	0
gene_5336	25.9994794162217	2.1055124440585	188	Cold-inducible RNA-binding protein (Glycine-rich RNA-binding protein CIRP)	Scedosporium apiospermum	Ophiostoma piceae	K13195	CIRBP; cold-inducible RNA-binding protein	glycine-rich rna-binding protein	2	F:organic cyclic compound binding; 	-	N	78	94	95	26	0	0	16	20
gene_5364	1.92221194215384	2.27632510554283	407	Putative uncharacterized protein	Dactylellina haptotyla	Ophiostoma piceae			protein	4	C:integral to membrane; F:molecular_function; P:biological_process; C:cellular_component		Y	0	11	12	4	0	0	0	0
gene_5387	12.7935744759581	3.49701393484616	417	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7755	1	F:chromatin binding		N	30	66	51	20	0	0	0	8
gene_5390	54.8995938442741	5.24777694604464	409	Cuticle-degrading protease (Chymoelastase)	Scedosporium apiospermum	Ophiostoma piceae	K13050	PCSK9; proprotein convertase subtilisin/kexin type 9 [EC:3.4.21.-]	subtilisin-like protease pr1a	2	P:metabolic process; F:serine-type peptidase activity	-	Y	429	28	238	6	0	0	0	12
gene_5402.1	3.67791630156379	2.82705389897127	565	Putative uncharacterized protein	Chaetomium globosum	Ophiostoma piceae				0	-		N	2	12	4	18	0	0	0	1
gene_5453	13.2116521069081	2.10655942337962	1 067	Major intracellular serine protease	Grosmannia clavigera	Ophiostoma piceae			intracellular serine protease	4	P:proteolysis; F:serine-type endopeptidase activity; F:peptidase activity; F:hydrolase activity		N	40	56	24	22	0	0	0	28
gene_5454	17.6827962957161	3.42723537188696	515	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae				0	-		N	46	88	76	22	0	0	0	14
gene_5454.1	42.4253440156371	2.84173820755472	2 510	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B	Grosmannia clavigera	Ophiostoma piceae	K10380	ANK; ankyrin	ankyrin repeat-containing	4	P:proteolysis; F:aspartic-type endopeptidase activity; F:nucleic acid binding; F:DNA binding		N	75	182	142	88	4	0	4	28
gene_547	2.26210961534315	2.46577057461913	398	1,4-beta-D-glucan cellobiohydrolase C	Sordaria macrospora	Ophiostoma piceae	K01179	E3.2.1.4; endoglucanase [EC:3.2.1.4]	exoglucanase 3 precursor	2	F:cellulose 1,4-beta-cellobiosidase activity; P:cellulose catabolic process	EC:3.2.1.91	Y	16	4	2	4	0	0	0	0
gene_5512	4.8868800198798	2.99633043704793	341	Mitochondrial carnitine carrier	Podospora anserina	Ophiostoma piceae	K15109	SLC25A20_29, CACT, CACL, CRC1; solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29	carnitine acyl carnitine carrier	2	P:transmembrane transport; C:integral to membrane	-	N	24	8	31	2	0	0	0	2
gene_5550	17.7340583228315	2.6641284600437	757	Alkaline serine protease	Grosmannia clavigera	Ophiostoma piceae			alkaline serine protease	1	F:peptidase activity	-	N	18	38	176	6	0	8	2	6
gene_5605	7.60264089644871	3.26384655471039	484	Inositol polyphosphate multikinase (Arginine metabolism regulation protein III)	Nectria haematococca	Ophiostoma piceae	K00328	IPMK; inositol-polyphosphate multikinase [EC:2.7.1.151]	inositol polyphosphate kinase	3	F:inositol-1,4,5-trisphosphate 3-kinase activity; F:kinase activity; P:phosphorylation		N	19	38	48	4	0	0	0	4
gene_5615	2.0762956994372	2.36529819113442	406	Putative uncharacterized protein	Aspergillus flavus	Ophiostoma piceae			hypothetical protein AFLA_114550	0	-		N	10	10	2	4	0	0	0	0
gene_5627	5.75266311908457	3.64447078983523	395	Cyclohexanone 1,2-monooxygenase	Grosmannia clavigera	Ophiostoma piceae			cyclohexanone monooxygenase	1	F:monooxygenase activity	-	N	31	10	36	2	0	0	0	0
gene_5638	97.8409779602673	2.8506214856422	797	Beta-glucosidase	Grosmannia clavigera	Ophiostoma piceae			glycoside hydrolase family 3 protein	2	F:hydrolase activity, acting on glycosyl bonds; P:metabolic process	-	Y	256	90	398	244	0	0	28	80
gene_5640	120.564089468985	3.5390915434075	417	Carbonic anhydrase, alpha-class	Grosmannia clavigera	Ophiostoma piceae	K01674	cah; carbonic anhydrase [EC:4.2.1.1]	carbonic alpha-class	1	C:cellular_component		Y	398	363	544	166	2	2	26	38
gene_5663	8.31990071056216	2.67896330472142	223	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein NEUTE2DRAFT_49947	0	-		Y	6	44	60	6	0	0	4	0
gene_5668	5.49066072481602	2.25800388928131	692	Serine/threonine-protein kinase PLK4 (Polo-like kinase 4)	Grosmannia clavigera	Ophiostoma piceae			camk protein kinase	1	F:transferase activity, transferring phosphorus-containing groups	-	N	3	32	32	6	0	0	0	8
gene_5674	5.7074019525043	3.63398956884626	584	Extracelular serine peptidase	Grosmannia clavigera	Ophiostoma piceae			extracelular serine peptidase	1	F:peptidase activity	-	Y	11	26	22	14	0	0	0	0
gene_5681	2.88663592312234	2.30116696786354	440	Putative uncharacterized protein	Metarhizium anisopliae	Metarhizium anisopliae			hypothetical protein MAA_00962	1	F:transferase activity, transferring phosphorus-containing groups		N	2	2	12	12	0	0	0	2
gene_5682	35.5478778229437	4.78660485436683	267	Putative uncharacterized protein	Metarhizium acridum	Metarhizium acridum			hypothetical protein MAC_08729	0	-		N	78	81	183	86	0	0	0	10
gene_5690	3.34645354791858	2.14458146695868	445	Oxidoreductase	Microsporum gypseum	Ophiostoma piceae			amid-like nadh	3	P:oxidation-reduction process; F:oxidoreductase activity; F:flavin adenine dinucleotide binding		N	4	13	5	12	0	2	0	0
gene_5737	36.7886313059403	2.73789877693212	724	Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein)	Grosmannia clavigera	Ophiostoma piceae			c2h2 finger domain containing protein	3	F:nucleic acid binding; F:zinc ion binding; C:intracellular		N	69	194	93	72	0	10	8	18
gene_5744	2.91989462773575	2.7739518741214	542	Ent-kaurene oxidase (CYP602B7)	Grosmannia clavigera	Ophiostoma piceae			ent-kaurene oxidase	6	F:heme binding; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; F:monooxygenase activity; F:iron ion binding; F:electron carrier activity; P:oxidation-reduction process	-	N	16	11	2	6	0	0	0	0
gene_5757	11.8270296449855	2.26319016040285	1 767	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			methyltransferase domain-containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	16	72	28	22	0	0	0	22
gene_5787	5.08704177809879	2.86792186710889	560	Sugar isomerase	Grosmannia clavigera	Ophiostoma piceae	K06041	E5.3.1.13; arabinose-5-phosphate isomerase [EC:5.3.1.13]	sugar isomerase	3	F:carbohydrate binding; P:carbohydrate metabolic process; F:isomerase activity		N	26	6	10	12	0	0	0	3
gene_5792	2.1578146897618	2.41024051940659	405	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4262	0	-		N	4	10	20	0	0	0	0	0
gene_5891	4.44781281260773	2.15159541636961	346	Putative uncharacterized protein	Neurospora crassa	Ophiostoma piceae				0	-		N	9	38	9	4	0	0	1	4
gene_59	2.0166632562033	2.3315121886456	336	Mitochondrial thiamine pyrophosphate carrier 1	Grosmannia clavigera	Ophiostoma piceae	K15108	SLC25A19, DNC, TPC1; solute carrier family 25 (mitochondrial thiamine pyrophosphate transporter), member 19	mitochondrial deoxynucleotide carrier	3	C:integral to membrane; C:mitochondrion; P:transmembrane transport	-	N	4	5	22	0	0	0	0	0
gene_5953	61.4550721782639	4.94149670030124	1 506	Putative ankyrin repeat protein RF_0381	Chaetomium globosum	Ophiostoma piceae			vegetative incompatibility protein het-e-1	2	P:nucleoside metabolic process; F:catalytic activity		N	133	318	285	95	0	0	2	14
gene_6020	4.5681972851309	2.90565280958837	246	Gamma-glutamylcyclotransferase	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein MYCTH_2304336	2	P:glutathione biosynthetic process; F:gamma-glutamylcyclotransferase activity		N	13	42	12	2	0	0	0	2
gene_6021	7.99079354753597	4.08589939401325	308	Putative uncharacterized protein	Fusarium oxysporum	Ophiostoma piceae			swim zinc finger domain protein	0	-		N	14	48	33	15	0	0	0	0
gene_6022	7.22345709442382	3.94924675637683	534	Gamma-glutamylcyclotransferase	Nectria haematococca	Ophiostoma piceae			aig2-like family protein	0	-		N	18	36	28	14	0	0	0	0
gene_6055	2.36602042246191	2.51904888987903	484	Putative uncharacterized protein	Colletotrichum fioriniae	Ophiostoma piceae			hypothetical protein GLRG_01302	3	F:tropomyosin binding; C:cytoskeleton; P:biological_process		N	0	24	8	4	0	0	0	0
gene_6085	4.74222644009795	2.3044580116506	1 284	Ankyrin repeat domain-containing protein 17 (Gene trap ankyrin repeat protein)	Dactylellina haptotyla	Ophiostoma piceae			ankyrin repeat containing protein	0	-		N	4	28	16	10	0	0	0	6
gene_6093	1.76187609305931	2.17751989978527	280	Exosome complex exonuclease RRP41	Magnaporthe oryzae	Ophiostoma piceae	K11600	RRP41, EXOSC4, SKI6; exosome complex component RRP41	exosome complex exonuclease rrp41	2	C:ribosome; F:exonuclease activity	-	N	10	7	4	2	0	0	0	0
gene_6094	5.21255100199694	3.28573987681246	500	Putative uncharacterized protein	Fusarium oxysporum	Fusarium oxysporum			hypothetical protein TRIVIDRAFT_34224	6	F:zinc ion binding; C:intracellular; F:chaperone binding; F:nucleic acid binding; C:kinesin complex; F:microtubule motor activity		N	18	48	16	0	0	0	0	1
gene_6109	13.537750391667	2.82435798578047	421	NACHT-domain-containing protein	Scedosporium apiospermum	Ophiostoma piceae			ankyrin repeat-containing protein	2	P:nucleoside metabolic process; F:catalytic activity		N	5	68	44	38	0	1	4	5
gene_6158	10.4687875541237	2.49738677283788	702	Phosphoinositide phosphatase SAC1 (Recessive suppressor of secretory defect)	Grosmannia clavigera	Ophiostoma piceae			sac1 protein	1	F:phosphoric ester hydrolase activity	-	N	36	16	24	27	0	0	4	6
gene_6162	10.4560183070337	3.10810904393897	534	Tetrahydrofolylpolyglutamate synthase	Grosmannia clavigera	Ophiostoma piceae	K11754	folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	tetrahydrofolylpolyglutamate synthase	3	P:biosynthetic process; P:cellular metabolic process; 	-	N	6	90	36	15	0	0	2	4
gene_6163	2.32934521616555	2.50046821465043	172	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	1	12	14	5	0	0	0	0
gene_6190	4.89159787498478	2.6665311417257	524	Putative uncharacterized protein	Trichoderma virens	Trichoderma virens			hypothetical protein TRIVIDRAFT_69156	0	-		N	4	31	14	12	0	2	0	0
gene_6191	17.4995929726698	2.04345798699705	995	Putative disease resistance protein At1g63350	Trichoderma virens	Trichoderma virens			hypothetical protein TRIVIDRAFT_134789, partial	2	F:ADP binding; P:defense response		N	4	112	77	22	0	0	0	40
gene_6194	5.96803749038232	3.69332804106141	248	Putative uncharacterized protein	Trichoderma virens	Trichoderma virens			pyroglutamyl peptidase type	1	P:proteolysis		N	8	32	25	14	0	0	0	0
gene_6220	2.43291802112213	2.08286415823915	269	Copper homeostasis protein CutC	Grosmannia clavigera	Ophiostoma piceae	K06201	cutC; copper homeostasis protein	copper homeostasis protein cutc	2	F:copper ion binding; P:copper ion homeostasis		N	0	10	14	6	0	0	0	2
gene_6298	10.1640114599297	2.16398788456056	1 008	Mediator of RNA polymerase II transcription subunit 16 (Mediator complex subunit 16)	Grosmannia clavigera	Sporothrix schenckii			mediator of rna polymerase ii transcription subunit 16	2	; F:catalytic activity	-	N	24	41	29	18	0	0	4	10
gene_63	38.4510950692606	2.63493130858257	833	Transcriptional regulatory protein pro-1	Grosmannia clavigera	Ophiostoma piceae	K09243	UME6; transcriptional regulatory protein UME6	transcriptional regulatory protein pro-1	2	P:transcription from RNA polymerase II promoter; P:regulation of transcription, DNA-dependent	-	N	83	187	100	71	0	8	10	24
gene_6307	23.0521897452777	3.01980035950658	560	WSC domain containing protein	Grosmannia clavigera	Ophiostoma piceae			wsc domain containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		Y	99	84	81	20	0	4	4	10
gene_6344	7.68858398831147	2.08497796012766	272	Alkaline ceramidase 3 (Alkaline phytoceramidase)	Podospora anserina	Podospora anserina			alkaline ceramidase family protein	3	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides; C:integral to membrane; P:ceramide metabolic process		N	6	29	28	19	0	0	2	10
gene_6345	1.62951080091208	2.09052204727861	331	Meiotic recombination protein rec12	Myceliophthora thermophila	Ophiostoma piceae	K10878	SPO11; meiotic recombination protein SPO11	type iib dna topoisomerase	6	P:DNA metabolic process; C:chromosome; F:ATP binding; F:catalytic activity; F:DNA binding; F:isomerase activity		N	0	16	12	0	0	0	0	0
gene_6348	11.9113025428856	2.155378809864	1 254	Vegetative incompatibility protein Het-X	Coniosporium apollinis	Coniosporium apollinis			protein	0	-		N	30	51	26	22	0	0	0	24
gene_6351	1.885457705971	2.25426610764823	254	Ankyrin repeat-containing protein YAR1	Thielavia terrestris	Ophiostoma piceae	K06867	Unclassified; Poorly Characterized	related to ankyrin repeat-containing yar1	1	F:molecular_function		N	6	8	6	4	0	0	0	0
gene_6354	117.605293645285	5.47936245182305	443	Vegetative incompatibility protein Het-X	Bipolaris maydis	Bipolaris maydis			heterokaryon incompatibility protein	5	F:ATP binding; F:protein kinase activity; P:protein phosphorylation; F:transferase activity, transferring phosphorus-containing groups; F:protein serine/threonine kinase activity		N	271	526	619	175	0	0	0	27
gene_6355	171.213533808945	5.36551159754229	635	Serine/threonine-protein kinase PEPKR2 (Protein PHOSPHOENOLPYRUVATE CARBOXYLASE-RELATED KINASE 2)	Colletotrichum gloeosporioides	Colletotrichum gloeosporioides			heterokaryon incompatibility protein	7	F:ATP binding; F:protein kinase activity; P:protein phosphorylation; F:transferase activity, transferring phosphorus-containing groups; F:protein serine/threonine kinase activity; F:kinase activity; P:phosphorylation		N	326	948	694	317	0	0	0	46
gene_6357.1	47.7481552550281	3.55751127350943	960	Conserved hypothetical protein	Fusarium fujikuroi	Ophiostoma piceae				0	-		N	68	214	130	134	0	0	6	28
gene_6368	33.8497282338459	3.353039404286	510	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	74	223	84	54	0	0	8	14
gene_6371	4.33830550516176	3.27450186829807	212	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			gnat family family	2	F:N-acetyltransferase activity; F:transferase activity		N	8	30	10	10	0	0	0	0
gene_6385	6.10099435682546	2.21449863584264	479	Putative uncharacterized protein	 	Ophiostoma piceae				0	-		N	16	41	19	4	0	0	4	0
gene_6433	2.76949267332906	2.70906679032424	247	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein GLRG_01903	0	-		Y	15	15	2	4	0	0	0	0
gene_6434	3.63769569149044	2.0955142909228	110	Putative uncharacterized protein	Fusarium pseudograminearum	Ophiostoma piceae			hypothetical protein FPSE_02434	0	-		Y	26	16	3	0	0	0	2	0
gene_6458	12.9550353210555	2.09966667515571	597	Key lime pathogenicity protein	Colletotrichum fioriniae	Ophiostoma piceae			key lime pathogenicity protein	2	F:zinc ion binding; C:intracellular		N	39	59	15	24	0	2	6	9
gene_6460	9.6219935018818	2.09216772658942	501	Alternative sulfate transporter	Togninia minima	Ophiostoma piceae			alternative sulfate transporter	2	C:integral to membrane; P:transmembrane transport		N	13	35	58	10	0	8	0	4
gene_6463	2.85849664409688	2.74781558733144	232	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	9	23	9	2	0	0	0	0
gene_649	5.42915914304968	2.01116346612618	465	E3 SUMO-protein ligase nse2 (Non-structural maintenance of chromosomes element 2)	Grosmannia clavigera	Ophiostoma piceae			chromosomal organization and dna repair protein	1	F:zinc ion binding		N	12	20	18	10	0	0	0	10
gene_6492	117.227969131132	3.91716219921386	382	Zinc-responsive transcriptional regulator ZAP1	Verticillium dahliae	Ophiostoma piceae			hypothetical protein VDAG_05960	5	F:nucleic acid binding; F:zinc ion binding; C:intracellular; C:kinesin complex; F:microtubule motor activity		N	248	664	403	198	4	6	14	18
gene_6528	17.0458690045215	5.13305949759846	697	Calcium-independent phospholipase A2-gamma	Thielavia terrestris	Thielavia terrestris			pfs protein	4	P:lipid metabolic process; P:defense response; C:kinesin complex; F:microtubule motor activity	-	N	27	68	68	48	0	0	0	0
gene_653	70.323691677453	7.14616014090289	322	Putative uncharacterized protein	Colletotrichum higginsianum	Ophiostoma piceae			hypothetical protein CH063_02143	3	F:molecular_function; P:biological_process; C:cellular_component		N	154	401	294	120	0	0	0	0
gene_6533	259.667615264848	2.13097695090424	407	Putative uncharacterized protein	Grosmannia clavigera	Sporothrix schenckii			hypothetical protein CMQ_2019	0	-		Y	648	1029	866	327	6	40	104	249
gene_6568	4.21512030457939	2.44075099548036	661	Transcription factor IIIA (TFIIIA)	Grosmannia clavigera	Ophiostoma piceae	K09228	KRAB; KRAB domain-containing zinc finger protein	c2h2 transcription factor	3	F:nucleic acid binding; F:zinc ion binding; C:intracellular		N	10	24	10	8	0	0	0	4
gene_6582	10.0571324803734	2.74707586002395	1 600	Vegetative incompatibility protein Het-D-like	Chaetomium globosum	Ophiostoma piceae	K14963	WDR5, SWD3, CPS30; COMPASS component SWD3	nacht and wd40 domain protein	0	-		N	32	25	44	16	0	0	0	12
gene_6619	6.19361889231807	2.00659605126502	311	Phytanoyl-CoA dioxygenase family protein	Beauveria bassiana	Ophiostoma piceae			phytanoyl- dioxygenase	1	F:transferase activity	-	N	14	31	20	8	0	0	0	12
gene_6656	17.4232129835817	4.7603401498717	733	Putative uncharacterized protein	Byssochlamys spectabilis	Ophiostoma piceae			trascription factor	9	P:transcription, DNA-dependent; F:zinc ion binding; C:nucleus; F:DNA binding; P:transcription from RNA polymerase II promoter; P:regulation of transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; P:regulation of transcription, DNA-dependent; F:metal ion binding		N	33	70	75	42	0	0	0	2
gene_6658	5.15009043533757	2.16344656413949	271	TATA-box-binding protein (Transcription initiation factor TFIID TBP subunit)	Chaetomium thermophilum	Ophiostoma piceae	K03120	TBP, tbp; transcription initiation factor TFIID TATA-box-binding protein	tata-box binding protein	2	P:DNA-dependent transcription, initiation; F:DNA binding	-	N	24	10	2	13	0	0	0	8
gene_6691	2.34286743302949	2.50734682565276	238	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			hypothetical protein CMQ_5630	0	-		N	15	8	10	0	0	0	0	0
gene_6692	8.0027180547575	2.1480341968345	620	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5669	4	P:positive regulation of autophagy; F:molecular_function; P:biological_process; C:cellular_component		N	8	30	36	16	0	0	2	10
gene_6705	50.8921382520709	2.01239168677056	581	Inositol 5-phosphatase	Grosmannia clavigera	Ophiostoma piceae			pi phosphatase group protein	3	P:phosphatidylinositol phosphorylation; F:exonuclease activity; F:endonuclease activity		N	61	288	84	107	4	14	20	26
gene_672	31.3865079889432	2.45716169134656	176	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2764	0	-		Y	179	86	80	14	2	0	6	31
gene_6759	1.90854045661069	2.26815915729064	285	Secreted glucosidase	Neosartorya fischeri	Ophiostoma piceae			endo- -beta-	2	P:metabolic process; F:beta-glucanase activity	-	Y	6	26	0	0	0	0	0	0
gene_6769	8.91195813093906	2.24603787022231	318	Putative quercetin 2,3-dioxygenase sll1773 (Pirin-like protein)	Grosmannia clavigera	Ophiostoma piceae	K06911	Unclassified; Poorly Characterized	pirin domain-containing protein	2	P:biological_process; C:cellular_component		N	18	19	21	27	0	4	0	8
gene_6772	85.1333438319831	2.28817076108044	557	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2485	0	-		Y	215	266	267	152	2	15	15	104
gene_678	7.84271154301419	2.3003700307341	812	Acetylcholinesterase (AChE)	Pestalotiopsis fici	Ophiostoma piceae			crystal protein	5	F:hydrolase activity; P:biological_process; C:cellular_component; F:cholinesterase activity; F:carboxylesterase activity		N	26	24	48	2	0	2	2	4
gene_6784	9.87573971965296	3.1194348778618	234	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_4951	0	-		N	23	33	60	12	0	0	0	8
gene_6787	5.70384329834151	3.40634335639256	114	Cytochrome c oxidase assembly protein cox-16, mitochondrial	Grosmannia clavigera	Ophiostoma piceae			cytochrome c oxidase-assembly factor mitochondrial	3	C:mitochondrial inner membrane; P:mitochondrial respiratory chain complex IV assembly; C:integral to membrane	-	N	8	20	10	23	0	0	0	1
gene_6811	27.0725451632317	2.34580632088576	354	Putative NADP-dependent oxidoreductase yfmJ	Grosmannia clavigera	Ophiostoma piceae	K07119	Unclassified; Poorly Characterized	nadp-dependent leukotriene b4 12-hydroxydehydrogenase	4	F:oxidoreductase activity; F:nucleotide binding; P:oxidation-reduction process; F:zinc ion binding	-	N	68	95	136	24	0	0	18	9
gene_6832	10.1661932304497	2.45169559219454	77	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	49	4	67	2	0	4	0	8
gene_6877	11.6090908535431	2.13504466350682	312	CFEM domain-containing protein	Fusarium fujikuroi	Ophiostoma piceae			cfem domain containing protein	0	-		Y	40	12	72	8	0	0	6	9
gene_6884	3.86662117969483	3.12651737749294	224	Putative uncharacterized protein	Byssochlamys spectabilis	Byssochlamys spectabilis			gpi anchored serine-rich protein	1	F:catalytic activity	-	Y	0	31	8	12	0	0	0	0
gene_6885	52.6525320965952	2.00146866733441	526	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5682	0	-		N	69	235	218	71	0	2	24	69
gene_6918.1	8.979915756763	2.18078121555612	1 528	LipA and NB-ARC domain-containing protein	Myceliophthora thermophila	Ophiostoma piceae			and nb-arc domain-containing protein	1	F:ADP binding		N	8	64	16	18	0	2	2	8
gene_6954	24.6814655481531	2.6682793091359	156	Putative uncharacterized protein	Ajellomyces capsulatus	Ajellomyces capsulatus			conserved hypothetical protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	59	57	114	45	0	3	6	18
gene_6956	2.97049444164002	2.338132860242	628	Molybdenum cofactor sulfurase	Grosmannia clavigera	Ophiostoma piceae			cysteine desulfurase	1	F:catalytic activity	-	N	16	0	14	4	0	0	0	2
gene_6972	25.7388859724965	2.44715691112768	2 269	Polyketide synthase (PKS)	Sordaria macrospora	Ophiostoma piceae	K12442	ppsC; phenolpthiocerol synthesis type-I polyketide synthase C	polyketide synthase	3	P:metabolic process; F:binding; F:transferase activity	-	N	104	30	90	42	0	7	12	4
gene_6973	3.62426107057224	3.04413565988803	263	Uncharacterized hydrolase C22A12.06c	Sordaria macrospora	Ophiostoma piceae			hypothetical protein SMAC_07940	3	F:molecular_function; P:biological_process; C:cellular_component		N	14	2	32	2	0	0	0	0
gene_7082	164.689926499085	2.01024267821324	555	Probable glucose transporter rco-3	Neurospora crassa	Ophiostoma piceae			hexose transporter	4	F:substrate-specific transmembrane transporter activity; C:integral to membrane; P:transmembrane transport; P:carbohydrate transport	-	N	450	228	545	334	10	22	39	219
gene_7083	16.9819391627738	4.28157032437449	538	Putative uncharacterized protein	Colletotrichum gloeosporioides	Ophiostoma piceae			geranylgeranyl pyrophosphate synthetase	0	-		N	28	68	40	57	0	0	2	0
gene_7084	14.5056692409402	2.22821840327923	2 454	NFX1-type zinc finger-containing protein 1	Magnaporthe oryzae	Ophiostoma piceae			p-loop containing nucleoside triphosphate hydrolase protein	4	F:ATP binding; F:nucleotide binding; F:nucleoside-triphosphatase activity; F:hydrolase activity		N	20	56	48	32	0	0	6	14
gene_7090	1.6053945574285	2.07409062412528	186	CFEM domain-containing protein	Colletotrichum graminicola	Ophiostoma piceae			cfem domain-containing protein	3	F:molecular_function; P:biological_process; C:cellular_component		Y	8	12	0	2	0	0	0	0
gene_7111	3.36412750960776	2.50001538967884	1 223	MYND finger family protein	Metarhizium robertsii	Ophiostoma piceae			mynd finger family protein	1	F:binding	-	N	14	10	10	6	0	0	0	2
gene_7159	6.3349085317769	2.46872187817118	172	Putative uncharacterized protein	Magnaporthe oryzae	Ophiostoma piceae			hypothetical protein MGG_13563	3	F:molecular_function; P:biological_process; C:cellular_component		N	12	16	16	20	0	0	0	8
gene_7160	5.41673401979165	3.56480104179192	3 375	Putative uncharacterized protein	Glarea lozoyensis	Ophiostoma piceae			hypothetical protein SNOG_15955	0	-		N	10	34	34	4	0	0	0	0
gene_7188	7.61436234430365	2.85741779824726	500	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_44	1	P:cell adhesion		N	7	26	42	17	0	0	0	7
gene_7189	25.3922814673535	3.47140451230639	162	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		Y	94	65	110	37	0	0	6	7
gene_7199	9.92476605516085	2.34763765513553	545	Sugar transporter STL1	Myceliophthora thermophila	Ophiostoma piceae			sugar transporter stl1	4	F:substrate-specific transmembrane transporter activity; C:integral to membrane; P:transmembrane transport; P:carbohydrate transport	-	N	28	20	48	15	0	4	2	4
